country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,outp,gross_output,trans_outp_p
CHL,2007,0.001684484,-1.45e-05,0.000929487,0.010544609,0.003115517,,8,0.037175544,0.09699166,0.030806938,0.17194954,0.01,0.040535226,0.001861,0.003841,0.001871,0.0,,9.43e-05,9.43e-05,0.00497058,0.017254602,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,23424.23933,639903.0592,0.036605919
CHN,2007,0.00067714,0.000933495,0.000866293,-0.000906128,0.001166727,,8,0.042242132,0.1409154,0.04950933,0.16843173,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,,5.22e-05,5.22e-05,0.013120458,-0.000440683,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,443678.8168,41936922.77,0.01057967
CIV,2007,-0.000201505,0.000331577,2.06e-05,0.000128781,0.000683353,,8,-0.005579213,0.098907545,0.041287027,0.1729844,0.005,-0.009162908,0.008204,0.007551,0.007842001,0.0,,0.000215068,0.000215061,0.005931601,-0.007449273,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1737.547483,73176.32795,0.023744666
CMR,2007,0.000688965,0.000220317,0.000740047,0.005916689,0.000877827,,8,0.009989819,0.09801476,0.036499355,0.1729844,0.003,0.028735647,0.008635,0.007338,0.008898,0.0,,0.000225395,0.000225399,0.005931601,-0.000993113,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1975.175692,77106.64789,0.025616153
COD,2007,0.001667988,0.001113059,0.001254839,0.013045865,0.003256534,,8,0.02975662,0.11072717,0.033462394,0.1729844,0.0075,0.014350845,0.008747,0.007021,0.008705,0.0,,0.000317827,0.000317823,0.005931601,0.042162146,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1856.450117,42349.34656,0.043836571
COG,2007,0.000940786,0.000890575,0.001132196,0.012460968,0.002343413,,8,-0.041335784,0.0824337,0.024100222,0.1729844,0.003,-0.095670156,0.008747,0.006642,0.006871,0.0,,0.000261866,0.000261862,0.005931601,-0.05266402,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,799.4590286,15794.04133,0.050617762
COL,2007,-0.001092213,-0.000247816,0.005173043,-0.003488579,-0.001130045,,8,0.059544753,0.10700544,0.03754819,0.17194954,0.0085,0.03613617,0.006014,0.001478,0.000193,0.0,,0.000144802,0.000144806,0.00497058,0.041003935,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,12315.78142,609614.5141,0.020202573
CPV,2007,0.00020718,0.001768921,0.000728693,0.007671422,0.00088462,,8,0.0712809,0.060506646,0.046561543,0.1729844,,0.028154088,0.004174,0.000766,,0.0,,6.44e-05,6.44e-05,0.005931601,0.038234822,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,154.9804119,3052.103186,0.050778235
CRI,2007,-0.001391701,-0.001628785,3.17e-05,-0.000306622,-0.000452518,,8,0.052925125,0.08327726,0.044025894,0.17194954,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,,0.00014364,0.00014364,0.00497058,0.03160673,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,2442.08389,102677.5938,0.023784
CUB,2007,0.000223706,-0.000804095,0.000310268,0.004508078,0.000787632,,8,0.06998677,0.09340842,0.04632574,0.17194954,0.0015,,0.005908,0.005059,,0.0,,2.81e-05,2.81e-05,0.00497058,0.05512086,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,3067.524207,89819.50555,0.034152094
CYM,2007,0.001433223,0.001457161,0.00233165,0.029051646,0.000336029,,8,,,,0.17194954,,,,,,,,,,0.00497058,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,279.9717329,6413.670581,0.043652341
CYP,2007,0.000935034,0.001220534,0.001139495,0.007352915,0.001506906,,8,,,,0.16843173,0.01,0.021972246,0.000939,0.003962,0.003962,0.01,,,,0.013120458,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1563.316706,196419.6399,0.007959065
CZE,2007,0.001421228,0.002690305,0.001277013,0.005717943,0.000710443,,8,0.061698023,0.09232957,0.048855737,0.16869716,0.009,,0.003222,0.006591,0.003233,,,-6.56e-06,-6.56e-06,0.001730263,0.040099695,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,27624.96604,2305644.098,0.011981453
DEU,2007,-0.000656803,-3.54e-05,-0.001485298,-0.01368701,-0.001571691,,8,0.025264507,0.11319353,0.054636423,0.16869716,0.01,0.006931472,0.001682,0.006571,0.001642,0.0,,-2.59e-06,-2.58e-06,0.001730263,0.000485474,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,311231.0968,26206052.67,0.011876306
DJI,2007,-0.00183728,-0.000726375,0.000107494,0.004573976,0.000345089,,8,0.029949015,0.062073298,0.030727055,0.1729844,0.006,0.013609766,0.007962,0.000435,0.006558,0.0,,0.000200313,0.000200313,0.005931601,0.032076683,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,127.4449791,1966.37054,0.064812291
DNK,2007,-0.001042651,-0.000918429,-0.003696095,-0.002959879,-2.24e-05,,8,0.012753066,0.0860669,0.048596833,0.16869716,0.01,-0.095670156,0.000819,0.002333,0.001049,0.0,,3.2e-05,3.2e-05,0.001730263,-0.00869222,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,40738.22558,2311089.694,0.01762728
DOM,2007,-8.2e-05,-6.55e-06,0.000187042,0.00270034,0.000389752,,8,0.068797454,0.09144841,0.05265755,0.17194954,0.009,0.027972814,0.004294,0.003118,0.000395,0.0,,0.000150606,0.000150606,0.00497058,0.041995198,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,2944.018923,75070.04197,0.039216961
DZA,2007,0.000776814,0.001333032,0.00093445,0.005443109,0.000791196,,8,0.017545648,0.10415195,0.026396085,0.1729844,0.006,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.000121675,0.000121677,0.005931601,-0.001085933,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,10582.71831,235256.7322,0.0449837
ECU,2007,0.002206696,0.000594141,0.002102431,0.001190678,0.002448845,,8,0.009197355,0.09556409,0.039329696,0.17194954,0.0075,0.03637586,0.00655,0.001417,0.001308,0.0,0.0,0.000155427,0.00015543,0.00497058,-0.008085498,-0.117647059,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,6416.913459,82259.32288,0.078008343
EGY,2007,0.000497445,0.000437137,0.000411004,0.003301968,0.000698936,,8,0.05253849,0.11293961,0.04390766,0.1729844,0.0035,0.0,0.001836,0.001979,0.000237,0.0,,0.000173867,0.00017387,0.005931601,0.027496656,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,10085.89555,508360.9604,0.019840028
ERI,2007,-0.000461483,-0.002835262,-5.92e-05,0.000425628,-0.000171746,,8,,,,0.1729844,0.0015,,0.006524,0.004253,0.00653,,,,,0.005931601,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,144.2199791,2839.873448,0.050783946
ESP,2007,0.001183349,0.004210189,0.001523784,0.014385916,0.002035083,,8,0.03470933,0.106077775,0.043940853,0.16869716,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,,1.25e-05,1.25e-05,0.001730263,0.007833231,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,148255.4018,11717015.91,0.012653
EST,2007,-0.000758531,-0.013133016,-0.000701682,-0.001618407,-0.001754973,,8,0.07887449,0.07182285,0.034161903,0.16869716,0.0095,,0.005062,0.004985,0.004944,0.0,,-6.38e-05,-6.38e-05,0.001730263,0.041845884,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,5755.136376,224847.2317,0.025595763
ETH,2007,0.000423277,0.00135683,0.002550371,-0.015553912,-0.008205486,,8,,,,0.1729844,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,,,,0.005931601,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,85.77340391,990.5749815,0.086589512
FIN,2007,0.000153008,0.00019627,0.000424636,0.004631776,0.000436531,,8,0.04058753,0.08563783,0.028452003,0.16869716,0.01,-0.017719569,0.001315,0.002531,0.001412,0.0,,1.35e-05,1.35e-05,0.001730263,0.012132296,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,27505.22235,2455123.876,0.011203191
FJI,2007,3.41e-05,-0.000598786,0.000298454,0.000661003,0.001201077,,8,,,,0.17276143,0.003,-0.009162908,0.005479,0.005682,0.005479,0.01,,,,0.006178603,,-0.142857143,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,423.8927679,7628.548515,0.055566635
GAB,2007,-0.000159148,-0.000161826,0.000214288,0.001641461,-0.000158354,,8,0.03428937,0.072837576,0.0173209,0.1729844,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,0.0,0.000208542,0.000208545,0.005931601,0.026680475,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1359.449031,25771.64509,0.052749796
GBR,2007,0.000833462,0.001531654,0.000868304,0.003093482,0.000515367,,8,0.023179572,0.11014954,0.05527712,0.16869716,0.01,-0.002231435,0.001211,0.006944,0.000532,0.01,,2.75e-05,2.75e-05,0.001730263,0.004065353,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,287909.3895,20942054.84,0.013747905
GEO,2007,0.003717051,-0.000458961,0.001339553,0.000679702,0.001101393,,8,0.12683117,0.08443762,0.041995622,0.16843173,0.008,0.041075896,0.004923,0.006543,0.004749,0.0,,-3.32e-05,-3.32e-05,0.013120458,0.1255729,-0.058823529,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1581.04192,18747.31054,0.084334332
GHA,2007,-0.000389602,-0.000103969,-6.95e-05,0.001147656,9.68e-05,,8,0.03615243,0.10040258,0.045981,0.1729844,0.009,-0.095670156,0.006733,0.007987,0.006731,0.01,,0.000199363,0.000199366,0.005931601,0.02836363,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1690.650361,40511.78723,0.041732307
GIN,2007,-0.002518258,-0.018817301,-0.002392931,-0.012021375,-0.003011862,,8,-0.005730113,0.09166306,0.036615565,0.1729844,0.0045,0.011631508,0.007389,0.002649,0.007725,0.0,,0.000236318,0.000236318,0.005931601,-0.018642806,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,453.6133981,8476.893488,0.053511749
GMB,2007,-0.000299307,-0.002378223,-0.000417707,0.001072324,-0.000102465,,8,0.033467934,0.07431512,0.05128927,0.1729844,0.0025,-0.095670156,0.007864,0.00097,0.008076,0.01,,0.000281073,0.000281077,0.005931601,0.022165086,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,71.75870518,1685.089093,0.042584517
GRC,2007,0.001278966,0.002745128,0.002314053,0.005515648,0.003247101,,8,0.038230654,0.092785865,0.044049174,0.16869716,0.01,0.0308191,0.001576,0.00153,0.0003,0.0,,1.7e-05,1.7e-05,0.001730263,0.00972355,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,23542.75722,2514751.45,0.009361862
GRL,2007,0.000153174,7.13e-05,-0.001261228,0.007053847,-0.000197614,,8,,,,0.17159796,,,,0.004592,0.002188,0.0,,,,0.007382363,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,444.8505286,4222.239872,0.105358895
GTM,2007,0.000508228,0.000234395,0.000467681,0.003211193,0.000885047,,8,0.04019798,0.0945156,0.047654547,0.17194954,0.009,0.037400477,0.005122,0.003753,0.004586,0.0,,0.000216827,0.000216819,0.00497058,0.02437335,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,2761.285466,66198.97575,0.041711906
GUY,2007,0.000291476,6.62e-07,0.00040331,0.002821646,0.001125258,,8,,,,0.17194954,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,,,,0.00497058,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,20271.72591,439939.3544,0.046078455
HKG,2007,0.003218713,0.003229787,0.005689038,0.01094967,0.004642647,,8,0.0579074,0.088508636,0.088097215,0.16843173,,-0.095670156,0.00062,0.004191,0.002128,0.01,,5.74e-05,5.74e-05,0.013120458,0.010283828,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,22257.93165,1782187.876,0.012489105
HND,2007,-0.000345503,-0.001271916,1.34e-05,0.001561213,0.000320408,,8,0.04064092,0.08920491,0.042029746,0.17194954,0.0085,0.03966511,0.001867,0.002357,0.000553,0.0,,0.000212379,0.000212383,0.00497058,0.034558035,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1212.913901,30381.78533,0.039922404
HRV,2007,0.000222976,0.001716013,0.000485026,0.003459418,0.000804792,,8,0.055337697,0.08410345,0.04377628,0.16869716,0.0095,,0.00369,0.004447,0.000763,,,-3.2e-06,-3.2e-06,0.001730263,0.028186973,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,4945.655751,448316.764,0.01103161
HTI,2007,-0.000460661,-0.001382523,-2.35e-05,-2.05e-05,-0.000177913,,8,0.01533456,0.09072342,0.057559762,0.17194954,0.0075,0.027343675,0.00095,0.004704,,0.0,,0.000183046,0.000183042,0.00497058,0.021009712,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,518.5727853,11491.89566,0.045125086
HUN,2007,0.000995049,-0.000120131,0.000877159,0.013752729,0.001377096,,8,0.014563823,0.09205942,0.04680464,0.16869716,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,,-2.53e-05,-2.53e-05,0.001730263,-0.010877412,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,13773.88867,1467012.887,0.009389071
IDN,2007,1.76e-05,-5.52e-05,-0.00112886,0.00064338,-3.86e-05,,8,0.04922668,0.12322292,0.048121676,0.16843173,0.009,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000130422,0.000130419,0.013120458,0.022890924,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,40936.33664,3518856.196,0.011633421
IND,2007,-0.000188418,-0.000597218,0.000142535,4.69e-05,-0.001205496,,8,0.076424025,0.13937609,0.05940219,0.16843173,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,,0.000161961,0.000161961,0.013120458,0.057737663,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,252523.8796,12100660.45,0.020868603
IRL,2007,-0.001683501,0.001601018,-0.016577783,-0.002098439,0.001529431,,8,0.047912903,0.08320956,0.04088445,0.16869716,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,,0.000114672,0.000114676,0.001730263,0.018046165,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,21508.44914,2307055.307,0.009322901
IRN,2007,-0.000594646,-0.000988868,-7.05e-05,-0.001579177,-0.000284704,,8,0.07186463,0.110882394,0.0368823,0.16843173,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,5.71e-05,5.71e-05,0.013120458,0.04337469,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,61051.93946,497837.4461,0.122634285
IRQ,2007,-0.000637522,-0.001715995,-0.002541568,-0.006778235,-0.001920339,,8,-0.011418791,0.10221928,0.041531276,0.16843173,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000263914,0.000263911,0.013120458,-0.018508999,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,5834.688311,155404.9929,0.037545051
ISL,2007,-0.000386752,-0.001134349,-0.000330106,-0.000824041,-0.000600133,,8,,,,0.16869716,,0.026173959,0.000798,0.001913,0.00082,0.0,,,,0.001730263,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,2232.680763,85090.90902,0.02623877
ISR,2007,0.000633634,0.000893466,0.001230383,-0.00389849,0.002142533,,8,0.03346652,0.08852245,0.05840147,0.16843173,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,,0.000177801,0.000177801,0.013120458,0.000273395,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,17963.47645,658016.2796,0.027299441
ITA,2007,0.000381629,0.000732735,0.000813125,0.005745829,0.000810888,,8,0.015751751,0.10970742,0.052870944,0.16869716,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,,2.45e-06,2.45e-06,0.001730263,-0.009877292,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,248572.456,21847119.54,0.011377814
JAM,2007,-0.000977307,0.000129606,0.0005114,0.004392499,0.002085383,,8,0.005586465,0.079309255,0.05548513,0.17194954,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,,8.3e-05,8.3e-05,0.00497058,-0.014113725,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1399.241426,27995.71029,0.049980565
JOR,2007,0.002419393,0.000703642,0.000411934,0.00374288,0.001231778,,8,0.062652044,0.087083414,0.04186868,0.16843173,0.0035,0.026532419,0.005926,0.000659,0.000396,0.0,,0.000244886,0.000244886,0.013120458,0.038526073,-0.125,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1933.556321,77232.32382,0.025035584
JPN,2007,0.000697508,0.000538507,0.000197686,0.004708747,0.00235893,,8,0.02365839,0.11755346,0.05829103,0.16843173,0.01,0.026878474,0.000119,0.005406,0.000178,0.0,,-6.44e-06,-6.43e-06,0.013120458,-0.01079241,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,352866.7528,41777794.58,0.008446275
KAZ,2007,0.000166408,0.000157882,0.001233804,0.001551606,0.000416922,,8,0.08531437,0.09634623,0.017448638,0.16843173,0.002,,0.006171,0.005898,0.006621,0.0,,3.39e-05,3.39e-05,0.013120458,0.059097223,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,19281.9979,608818.5527,0.031671173
KEN,2007,2.17e-05,-0.000872368,-7.72e-05,0.004139212,0.000345084,,8,0.04133071,0.10516339,0.04172019,0.1729844,0.0085,0.03269569,0.008588,0.007765,0.00886,0.01,,0.000281066,0.000281066,0.005931601,0.031394593,-0.055555556,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,4965.532223,51486.76081,0.096442894
KGZ,2007,0.001797275,0.070857716,-0.000872537,0.002563065,0.001455437,,8,0.0705301,0.08572467,0.03318624,0.16843173,0.0065,,0.006752,0.00447,0.005949,0.0,,0.000133835,0.000133835,0.013120458,0.079985276,-0.071428571,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,378.2349527,16302.75679,0.023200674
KHM,2007,0.000308268,-0.006252337,4.2e-05,0.003844242,0.000828914,,8,0.08324422,0.0954652,0.04373086,0.16843173,0.006,0.0,0.002105,0.000965,0.002104,0.0,,0.000171684,0.000171687,0.013120458,0.05128053,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,855.7483045,32995.62709,0.025935204
KOR,2007,0.000487475,0.002709937,0.002250275,0.016105942,0.005618654,,8,0.048241917,0.107841544,0.0619725,0.16843173,0.009,0.021860512,2e-05,0.006604,2.1e-05,0.0,,2.63e-05,2.63e-05,0.013120458,0.007698841,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,115912.4574,12240623.87,0.009469489
KWT,2007,0.004085541,0.00301928,0.001176033,0.01117496,-0.001699771,,8,-0.010668204,0.07826267,0.049459457,0.16843173,0.0015,-0.095670156,0.006604,0.006745,0.003444,0.0,1.0,0.000354089,0.000354085,0.013120458,-0.003478322,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,13085.14107,166162.9221,0.078748862
LAO,2007,0.000160729,-0.000286567,0.000106234,0.003708021,0.00133256,,8,0.049655937,0.08782936,0.033413846,0.16843173,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,,0.000238195,0.000238199,0.013120458,0.032117188,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,280.0157406,20272.36101,0.013812685
LBN,2007,0.00580872,0.000539325,0.002453231,-0.025881482,0.002233641,,8,0.061979704,0.082752496,0.05949925,0.16843173,0.0085,0.04044804,0.001314,0.007886,0.001312,0.0,,0.00012172,0.00012172,0.013120458,0.048118938,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1800.125191,43368.64011,0.041507531
LBR,2007,0.000420692,-0.002393824,0.000346011,0.000756642,0.000177711,,8,0.0417733,0.08069634,0.035019577,0.1729844,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,,0.000487126,0.000487126,0.005931601,0.04402772,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,200.9714357,2694.495407,0.074585926
LBY,2007,6.59e-05,0.000419416,3.79e-05,0.000716101,0.000230908,,8,0.050756812,0.08705648,0.012328406,0.1729844,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.000228129,0.000228128,0.005931601,0.022334903,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,6627.069853,142344.1061,0.046556686
LIE,2007,7e-05,0.002130934,3.23e-05,0.000129012,5.03e-05,,8,,,,0.16869716,,,0.005726,0.003343,0.002246,,,,,0.001730263,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,485.7357257,11768.05477,0.041275787
LKA,2007,0.000814666,0.001221397,0.000756209,0.004886138,0.002087398,,8,0.057370555,0.099487625,0.057783835,0.16843173,0.008,0.019878743,0.00415,0.004853,0.004645,0.01,,0.000100076,0.00010008,0.013120458,0.03958603,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,2840.609301,56208.80614,0.050536731
LSO,2007,0.000231141,0.000520361,0.000629401,0.005705144,0.003800338,,8,0.049129926,0.0766165,0.04248689,0.1729844,0.009,0.044091552,0.00255,0.007211,0.002543,0.01,,1.59e-05,1.59e-05,0.005931601,0.017429866,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,131.5295545,3877.721078,0.033919292
LTU,2007,5.94e-05,0.000325978,0.000133492,-0.050440668,-0.000247809,,8,0.09220338,0.08181843,0.04017976,0.16869716,0.01,,0.003223,0.004141,0.003219,0.0,,-2.92e-05,-2.92e-05,0.001730263,0.07285987,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,4731.712403,342624.0184,0.013810218
LUX,2007,0.007104017,-0.009435149,0.004148769,0.009791762,0.003770021,,8,,,,0.16869716,,-0.095670156,0.005302,0.000911,0.00644,0.0,,,,0.001730263,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,4312.061872,748275.3972,0.005762667
LVA,2007,-0.002769014,-0.001142088,-0.001450169,-0.005453488,-0.001755464,,8,0.107287206,0.077230364,0.035705954,0.16869716,0.009,,0.005867,0.005556,0.005795,0.0,,-6.58e-05,-6.58e-05,0.001730263,0.078058764,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,5547.470614,297645.6957,0.018637832
MAC,2007,0.000535801,0.013325342,0.000972007,0.010143717,0.001983306,,8,,,,0.16843173,,,,0.005511,0.002519,0.0,,,,0.013120458,,0.0,0.000498476,0.000324316,0.003284565,0.002273075,0.000507909,1257.523863,29817.57006,0.042173922
