country,t,outp,gross_output,trans_outp_p
FJI,1992,176.5873402,3257.036008,0.05421719
FJI,1993,187.5444504,3487.458262,0.05377683
FJI,1994,211.6856941,3901.444602,0.054258285
FJI,1995,230.3882438,4276.60712,0.053871735
FJI,1996,241.6444959,4542.746515,0.05319348
FJI,1997,233.0777122,4492.445558,0.051882145
FJI,1998,182.1978351,3580.069839,0.050892257
FJI,1999,213.9389437,4228.632519,0.050592938
FJI,2000,179.0266558,3784.003246,0.047311444
FJI,2001,184.4814401,3746.466531,0.049241449
FJI,2002,201.6324005,4050.437667,0.049780398
FJI,2003,264.3159394,5054.274929,0.052295521
FJI,2004,325.540272,6102.210017,0.05334793
FJI,2005,352.0431154,6567.20389,0.053606241
FJI,2006,385.1789703,7025.892168,0.054822784
FJI,2007,423.8927679,7628.548515,0.055566635
FJI,2008,455.0333813,8171.744606,0.05568375
GAB,1990,597.8008059,12613.40682,0.04739408
GAB,1991,580.4774007,11748.98741,0.04940659
GAB,1992,618.5743474,12622.90697,0.049004112
GAB,1993,595.5001002,12120.96245,0.04912977
GAB,1994,474.3521163,9233.961582,0.05137038
GAB,1995,557.234034,10875.52546,0.051237435
GAB,1996,621.2736236,12268.34614,0.050640373
GAB,1997,587.2056419,11650.61224,0.050401269
GAB,1998,513.7805327,10756.67297,0.047763889
GAB,1999,531.0338127,10775.86531,0.049279923
GAB,2000,555.6879031,11121.39858,0.049965649
GAB,2001,525.5140771,10457.42692,0.050252713
GAB,2002,545.3198201,10971.17198,0.049704792
GAB,2003,694.6759322,13676.18166,0.050794582
GAB,2004,841.6584505,16296.5343,0.051646469
GAB,2005,1010.856711,19222.62103,0.05258683
GAB,2006,1139.796739,21463.50331,0.053103947
GAB,2007,1359.449031,25771.64509,0.052749796
GAB,2008,1766.913932,33503.54083,0.052738125
GBR,1990,94574.18744,3580421.03,0.026414264
GBR,1991,97350.21286,3672062.936,0.026511041
GBR,1992,102288.6345,3841754.177,0.026625502
GBR,1993,96784.04415,3544276.539,0.027307137
GBR,1994,105950.208,3881925.232,0.027293212
GBR,1995,118491.6552,8689639.974,0.013635968
GBR,1996,126389.6433,9206063.208,0.013728957
GBR,1997,139933.136,10175549.07,0.0137519
GBR,1998,146736.7795,10833688.51,0.013544489
GBR,1999,151633.4797,11115729.51,0.013641343
GBR,2000,155233.3854,13857318.58,0.011202267
GBR,2001,153468.5211,10968550.73,0.013991686
GBR,2002,161369.4878,11831713.99,0.013638725
GBR,2003,181120.2707,13477586.49,0.013438628
GBR,2004,213585.1723,15932488.24,0.013405638
GBR,2005,230282.7712,16789058.21,0.013716241
GBR,2006,254782.7975,18282219.58,0.013936098
GBR,2007,287909.3895,20942054.84,0.013747905
GBR,2008,290555.2058,20239844.56,0.014355605
GEO,1990,1876.725096,29769.51052,0.063041853
GEO,1991,1492.637092,23483.82717,0.063560214
GEO,1992,1016.477216,16175.20085,0.062841706
GEO,1993,716.884486,12011.3896,0.059683726
GEO,1994,753.7052325,14183.18652,0.053140754
GEO,1995,422.435286,5999.973512,0.070406192
GEO,1996,500.9856181,7293.598093,0.068688405
GEO,1997,570.78241,8337.420514,0.068460312
GEO,1998,570.4848878,8298.319708,0.068747036
GEO,1999,444.5558236,6421.348344,0.069230915
GEO,2000,473.120424,7261.225668,0.065157102
GEO,2001,511.2572972,7359.547194,0.069468581
GEO,2002,541.3574458,7722.57287,0.070100659
GEO,2003,633.385808,8937.28787,0.070870024
GEO,2004,818.8632727,11668.96365,0.070174464
GEO,2005,1018.32418,14399.98642,0.070717024
GEO,2006,1250.324659,15376.71191,0.081312875
GEO,2007,1581.04192,18747.31054,0.084334332
GEO,2008,1883.713836,23145.74772,0.081384877
GHA,1990,639.4930603,15215.59945,0.042028779
GHA,1991,707.0465497,16975.48554,0.041651035
GHA,1992,701.8501764,16936.25731,0.041440689
GHA,1993,613.0783375,14317.2337,0.042821005
GHA,1994,555.2305949,12906.16997,0.043020555
GHA,1995,647.796273,15372.33479,0.042140396
GHA,1996,691.7231276,16466.86343,0.042006975
GHA,1997,674.5841407,16592.44949,0.040656091
GHA,1998,780.0237463,18542.44982,0.04206692
GHA,1999,809.1701559,19295.67856,0.041935304
GHA,2000,553.1310206,12951.82233,0.04270681
GHA,2001,577.854553,13529.55899,0.042710524
GHA,2002,672.3517932,15799.45261,0.042555385
GHA,2003,804.2915281,19365.3864,0.041532429
GHA,2004,960.1768236,23001.38441,0.041744306
GHA,2005,1168.001296,28301.34495,0.041270169
GHA,2006,1383.647867,33474.49735,0.041334388
GHA,2007,1690.650361,40511.78723,0.041732307
GHA,2008,1977.491787,47678.19965,0.041475807
GIN,1990,279.6266951,5940.862103,0.04706837
GIN,1991,293.4488425,6213.643808,0.047226531
GIN,1992,324.7055853,6971.35056,0.046577142
GIN,1993,319.6168101,6885.455647,0.046419123
GIN,1994,337.223392,7246.319223,0.046537198
GIN,1995,381.8706599,8164.398704,0.046772662
GIN,1996,387.6893892,8422.063686,0.046032588
GIN,1997,376.6631885,8005.18103,0.047052426
GIN,1998,344.6489242,7438.591919,0.046332549
GIN,1999,337.3434391,7251.109467,0.04652301
GIN,2000,289.4984846,6295.824553,0.045982616
GIN,2001,297.4838998,6157.093862,0.048315635
GIN,2002,299.1374893,6134.257086,0.048765072
GIN,2003,321.0936077,6450.735525,0.049776278
GIN,2004,345.7403628,6784.687058,0.050958926
GIN,2005,296.486608,5525.158268,0.053661197
GIN,2006,324.974326,5932.829414,0.054775606
GIN,2007,453.6133981,8476.893488,0.053511749
GIN,2008,531.7891425,9765.543794,0.054455661
GMB,1990,53.20717299,1518.541201,0.035038347
GMB,1991,51.96964172,1457.602076,0.035654204
GMB,1992,54.82728493,1504.795903,0.036435031
GMB,1993,58.92733093,1584.594714,0.037187636
GMB,1994,58.59173716,1569.949424,0.03732078
GMB,1995,62.45302805,1647.738684,0.037902265
GMB,1996,67.00680018,1757.899989,0.038117527
GMB,1997,62.19192811,1609.607202,0.038637953
GMB,1998,65.03712147,1662.750111,0.039114189
GMB,1999,62.38608912,1605.165009,0.038865842
GMB,2000,61.89122115,1589.226043,0.038944253
GMB,2001,52.2990807,1322.484091,0.039546094
GMB,2002,41.20122939,1012.198858,0.040704679
GMB,2003,39.79738272,1001.994285,0.039718173
GMB,2004,47.80168598,1166.639932,0.040973813
GMB,2005,52.8292508,1282.424445,0.041194825
GMB,2006,57.54801944,1375.022531,0.041852419
GMB,2007,71.75870518,1685.089093,0.042584517
GMB,2008,86.13747732,2009.681363,0.042861261
GRC,1990,6922.303173,296651.0494,0.023334835
GRC,1991,7401.742478,308756.2215,0.023972772
GRC,1992,8253.74523,333454.6122,0.02475223
GRC,1993,7783.663218,316424.1349,0.024598829
GRC,1994,8312.222349,334539.5018,0.024846759
GRC,1995,9806.545534,840902.8269,0.011661925
GRC,1996,10347.51298,883458.3654,0.011712508
GRC,1997,10073.06263,847552.7551,0.01188488
GRC,1998,10142.24511,852464.0913,0.011897563
GRC,1999,10425.27631,873302.3799,0.011937762
GRC,2000,9048.627311,1236261.744,0.007319346
GRC,2001,9801.76218,859904.6275,0.011398662
GRC,2002,10985.16654,974703.8232,0.011270261
GRC,2003,14465.434,1256738.741,0.011510295
GRC,2004,17257.89815,1492145.231,0.01156583
GRC,2005,18186.41519,1555157.641,0.011694258
GRC,2006,20035.58311,1710565.748,0.01171284
GRC,2007,23542.75722,2514751.45,0.009361862
GRC,2008,26685.35505,2790696.135,0.009562258
GRL,1990,204.224701,1943.376979,0.105087537
GRL,1991,202.0414057,1930.615814,0.104651275
GRL,1992,210.5001699,2045.310216,0.102918456
GRL,1993,214.6702279,1902.351106,0.112844694
GRL,1994,233.4414169,2084.561233,0.111985877
GRL,1995,277.1617531,2471.00499,0.112165598
GRL,1996,275.6134166,2466.777147,0.111730165
GRL,1997,243.4349358,2176.53312,0.111845271
GRL,1998,257.960305,2296.43315,0.112330858
GRL,1999,254.0147294,2282.51507,0.111287208
GRL,2000,237.1649601,2144.517473,0.110591293
GRL,2001,238.8198651,2136.260474,0.11179342
GRL,2002,263.0407816,2353.617509,0.111760208
GRL,2003,324.9070171,2880.957604,0.112777438
GRL,2004,219.9259006,2619.378241,0.083961108
GRL,2005,292.3927713,3024.34024,0.096679853
GRL,2006,368.175623,3590.269621,0.102548182
GRL,2007,444.8505286,4222.239872,0.105358895
GRL,2008,549.6356461,5064.792874,0.108520854
GTM,1990,632.6702975,13700.70825,0.046177926
GTM,1991,768.3838164,16937.86956,0.045364844
GTM,1992,866.3728869,19217.07268,0.0450835
GTM,1993,940.3846595,20945.19513,0.044897393
GTM,1994,1074.375618,23814.454,0.045114434
GTM,1995,1213.689271,26787.41598,0.045308188
GTM,1996,1282.660103,28588.63458,0.044866085
GTM,1997,1421.189215,32066.3578,0.044320257
GTM,1998,1546.798502,35623.92781,0.043420212
GTM,1999,1479.515917,33974.69076,0.04354759
GTM,2000,1539.454911,35806.3998,0.042993848
GTM,2001,1508.95635,35700.64451,0.042266922
GTM,2002,1628.148094,39154.17241,0.041583004
GTM,2003,1698.739506,41622.52677,0.040812984
GTM,2004,1904.146546,46306.64421,0.041120374
GTM,2005,2159.319036,52603.31588,0.041049105
GTM,2006,2433.263576,58748.6865,0.041418178
GTM,2007,2761.285466,66198.97575,0.041711906
GTM,2008,3173.795067,76205.36169,0.041647923
GUY,1990,6193.352354,143466.5057,0.043169326
GUY,1991,5333.510643,121100.6337,0.044041971
GUY,1992,5727.365663,129981.0486,0.044063082
GUY,1993,7158.934358,161879.5897,0.044223823
GUY,1994,8316.938136,188347.4184,0.044157431
GUY,1995,9413.743654,213560.0872,0.04408007
GUY,1996,10568.74545,240745.6422,0.043900049
GUY,1997,11082.25264,259136.6161,0.042766062
GUY,1998,10672.16796,257987.9423,0.041366925
GUY,1999,10181.33225,244809.2081,0.041588845
GUY,2000,10847.36119,265343.5606,0.040880439
GUY,2001,11047.63541,266659.9467,0.041429677
GUY,2002,11038.28465,265881.0451,0.041515877
GUY,2003,11527.74777,271629.3571,0.042439256
GUY,2004,12863.95519,292491.954,0.043980544
GUY,2005,14677.99551,337793.9513,0.043452511
GUY,2006,16305.70427,364136.9703,0.044779041
GUY,2007,20271.72591,439939.3544,0.046078455
GUY,2008,22902.7058,493478.1683,0.046410778
HKG,1990,7314.082867,327132.8019,0.022358146
HKG,1991,8511.299104,364266.1782,0.023365604
HKG,1992,9991.191313,407762.6564,0.024502468
HKG,1993,11503.62207,452078.3279,0.025446082
HKG,1994,13161.96743,503975.7665,0.02611627
HKG,1995,14167.4752,1195922.963,0.011846478
HKG,1996,15423.19077,1303810.165,0.011829322
HKG,1997,17054.54543,1422466.299,0.01198942
HKG,1998,16216.15773,1343234.531,0.012072469
HKG,1999,15771.26312,1325538.145,0.011898008
HKG,2000,15847.07124,1691137.447,0.009370658
HKG,2001,16158.46585,1002830.876,0.016112852
HKG,2002,15804.82803,988880.3435,0.015982548
HKG,2003,15789.8811,993642.6239,0.015890906
HKG,2004,17015.99767,1071427.161,0.015881619
HKG,2005,18227.48527,1161501.254,0.01569304
HKG,2006,19989.67782,1267824.538,0.015766912
HKG,2007,22257.93165,1782187.876,0.012489105
HKG,2008,23583.65406,1877023.434,0.01256439
HND,1990,326.5519222,7403.347269,0.044108686
HND,1991,331.4637131,7685.456382,0.043128696
HND,1992,367.2207512,8578.494992,0.04280713
HND,1993,376.7617756,8826.756691,0.042684056
HND,1994,378.5335243,8686.211026,0.04357867
HND,1995,437.7139739,9993.841644,0.04379837
HND,1996,453.0791862,10373.15779,0.043678039
HND,1997,521.3057675,11913.23203,0.043758551
HND,1998,586.9414634,13672.42588,0.042928846
HND,1999,606.5994716,14259.89924,0.042538833
HND,2000,669.5927209,16004.24151,0.041838454
HND,2001,699.2152881,17066.81459,0.040969291
HND,2002,717.152382,17771.47161,0.040354136
HND,2003,746.8001579,18928.27445,0.039454212
HND,2004,844.2118999,21225.32661,0.0397738
HND,2005,939.4376605,23523.85265,0.039935536
HND,2006,1066.552929,26440.5737,0.040337738
HND,2007,1212.913901,30381.78533,0.039922404
HND,2008,1372.877128,34805.2767,0.039444511
HRV,1990,1382.133484,37103.59096,0.037250666
HRV,1991,1167.101841,31185.86455,0.037424066
HRV,1992,942.9595552,24501.74631,0.038485402
HRV,1993,1012.161206,26029.0957,0.038885761
HRV,1994,1313.775684,33831.21143,0.038833244
HRV,1995,1721.846446,87117.93676,0.019764546
HRV,1996,1792.273311,91156.38532,0.019661522
HRV,1997,1864.988777,92511.82395,0.020159464
HRV,1998,2050.058845,93477.59562,0.021931018
HRV,1999,1899.941534,85616.80215,0.022191223
HRV,2000,1812.166499,153376.4705,0.011815153
HRV,2001,1918.868363,123676.3999,0.015515235
HRV,2002,2185.408505,143508.6219,0.015228413
HRV,2003,2814.023238,186523.6171,0.015086686
HRV,2004,3407.718536,226649.5084,0.015035191
HRV,2005,3724.534164,250895.656,0.014844953
HRV,2006,4150.950638,282524.3157,0.014692366
HRV,2007,4945.655751,448316.764,0.01103161
HRV,2008,5761.221083,523220.4098,0.011011079
HTI,1990,218.6629396,4788.434845,0.045664804
HTI,1991,205.6102531,4494.641547,0.04574564
HTI,1992,135.9123247,2988.360413,0.045480567
HTI,1993,140.4226406,3106.304248,0.045205694
HTI,1994,178.6765841,3986.338946,0.044822226
HTI,1995,211.9341401,4701.94707,0.045073698
HTI,1996,239.687261,5378.427891,0.044564558
HTI,1997,254.0472592,5829.435475,0.043580079
HTI,1998,289.7179087,6828.668912,0.042426703
HTI,1999,315.3747414,7433.288571,0.042427351
HTI,2000,279.2763363,6782.387801,0.041176698
HTI,2001,280.5035607,6660.417227,0.042115013
HTI,2002,258.1344902,6097.265282,0.042336109
HTI,2003,241.9512891,5554.033248,0.043563169
HTI,2004,317.4580618,7175.732042,0.044240512
HTI,2005,361.0145818,8127.267426,0.044420168
HTI,2006,431.3837134,9626.831181,0.044810562
HTI,2007,518.5727853,11491.89566,0.045125086
HTI,2008,565.5882138,12616.68514,0.044828591
HUN,1990,3308.383939,70107.76282,0.04718998
HUN,1991,3212.725179,69029.23692,0.046541514
HUN,1992,3616.931185,77538.37159,0.046646984
HUN,1993,3729.309095,80564.49303,0.046289736
HUN,1994,3984.799045,86589.07418,0.046019652
HUN,1995,4315.059306,274972.8888,0.015692672
HUN,1996,4322.849784,281296.2283,0.015367607
HUN,1997,4375.944791,287968.6128,0.015195909
HUN,1998,4548.382481,300647.2905,0.015128633
HUN,1999,4639.044614,309298.7185,0.01499859
HUN,2000,4609.292119,505574.2899,0.009116943
HUN,2001,5162.30197,454982.7069,0.01134615
HUN,2002,6326.548759,552022.3486,0.011460675
HUN,2003,8028.267941,691853.2645,0.011604004
HUN,2004,9795.61307,840436.0948,0.011655393
HUN,2005,10652.78672,928467.9861,0.01147351
HUN,2006,11282.23975,981601.6206,0.011493705
HUN,2007,13773.88867,1467012.887,0.009389071
HUN,2008,15769.19334,1680482.439,0.00938373
IDN,1990,10578.40429,193876.2454,0.054562663
IDN,1991,13812.09237,237183.6604,0.058233743
IDN,1992,15203.13312,261374.8027,0.058166024
IDN,1993,17255.74787,299305.9832,0.057652532
IDN,1994,19526.59929,341593.4719,0.057163268
IDN,1995,22651.05104,1289565.642,0.017564869
IDN,1996,21386.62515,1506810.011,0.014193312
IDN,1997,20386.17397,1473572.549,0.013834523
IDN,1998,10251.07529,638777.3356,0.016047963
IDN,1999,14451.66571,941380.0256,0.015351575
IDN,2000,15442.78747,1365474.791,0.011309464
IDN,2001,15126.03418,1333300.751,0.011344803
IDN,2002,18142.88932,1625104.05,0.01116414
IDN,2003,21889.32785,1941162.005,0.011276404
IDN,2004,24588.65055,2106995.404,0.011670007
IDN,2005,27337.20535,2318442.335,0.011791195
IDN,2006,34527.6835,2979406.195,0.01158878
IDN,2007,40936.33664,3518856.196,0.011633421
IDN,2008,48486.45007,4170249.249,0.011626751
IND,1990,57049.2579,1126594.595,0.050638675
IND,1991,50592.33002,993514.4168,0.050922593
IND,1992,50928.36479,999934.574,0.050931697
IND,1993,52045.53807,979774.533,0.053119913
IND,1994,53206.56004,1134070.036,0.046916468
IND,1995,60253.20834,2857203.955,0.021088172
IND,1996,63525.94334,2983879.243,0.021289717
IND,1997,68865.84736,3263289.534,0.021103199
IND,1998,72291.92647,3288479.095,0.021983392
IND,1999,73568.50273,3497879.784,0.021032313
IND,2000,76899.26739,5391375.225,0.014263386
IND,2001,78284.15669,3773955.471,0.020743265
IND,2002,80521.75334,3958395.92,0.020342016
IND,2003,118618.2192,4698164.315,0.02524778
IND,2004,136957.9358,5615949.954,0.024387314
IND,2005,159684.864,6578456.255,0.024273911
IND,2006,196297.9578,7716243,0.025439577
IND,2007,252523.8796,12100660.45,0.020868603
IND,2008,272583.1647,13239328.73,0.020588896
IRL,1990,3892.416098,186629.2665,0.020856408
IRL,1991,3957.726572,188894.1234,0.020952089
IRL,1992,4495.636855,213572.5272,0.021049696
IRL,1993,4213.276229,201750.232,0.020883625
IRL,1994,4628.483031,222727.8084,0.020780894
IRL,1995,5632.730811,580450.2631,0.009704071
IRL,1996,6133.664927,631094.1073,0.009719097
IRL,1997,6724.26368,689819.5654,0.009747859
IRL,1998,7330.18695,754664.2079,0.009713177
IRL,1999,8018.762095,820690.5127,0.00977075
IRL,2000,8245.688991,1045515.171,0.007886723
IRL,2001,8726.775635,917125.5948,0.009515355
IRL,2002,9892.461455,1038642.998,0.00952441
IRL,2003,12613.19935,1339084.494,0.009419271
IRL,2004,15050.3267,1580420.933,0.009522986
IRL,2005,16361.00858,1732416.729,0.009444038
IRL,2006,18282.22316,1949684.152,0.009377018
IRL,2007,21508.44914,2307055.307,0.009322901
IRL,2008,22617.01484,2438441.085,0.009275194
IRN,1990,17456.94638,135699.3703,0.12864427
IRN,1991,17669.3147,139636.7826,0.126537681
IRN,1992,17749.07829,167802.8162,0.105773423
IRN,1993,19518.73681,182290.0558,0.10707516
IRN,1994,19728.38657,184537.402,0.106907252
IRN,1995,19928.4775,187653.9601,0.106198012
IRN,1996,20567.02983,192679.5434,0.106742156
IRN,1997,19172.00254,179068.7166,0.107065058
IRN,1998,18900.16708,179232.1145,0.105450784
IRN,1999,19531.24743,182951.4954,0.106756424
IRN,2000,17753.20667,170011.986,0.104423265
IRN,2001,21418.47279,177041.7271,0.1209798
IRN,2002,26309.11973,213926.692,0.122981941
IRN,2003,27503.12,225897.4119,0.121750487
IRN,2004,33908.75595,279448.3606,0.12134176
IRN,2005,41019.7237,337651.9761,0.121485217
IRN,2006,48657.6448,400466.8165,0.121502314
IRN,2007,61051.93946,497837.4461,0.122634285
IRN,2008,71333.16783,587086.5468,0.121503666
IRQ,1990,1520.2654,47713.88046,0.03186212
IRQ,1991,524.8961288,14221.93736,0.036907498
IRQ,1992,597.9865481,16839.13192,0.035511721
IRQ,1993,432.398505,12176.65996,0.035510436
IRQ,1994,368.3432785,10369.9724,0.035520179
IRQ,1995,339.6399529,9384.075178,0.036193226
IRQ,1996,610.8736544,16428.79613,0.037183105
IRQ,1997,699.7131157,16523.28928,0.042347084
IRQ,1998,850.8626526,21862.35172,0.038919082
IRQ,1999,1274.72512,29758.85741,0.04283515
IRQ,2000,1517.835195,35425.2116,0.042846186
IRQ,2001,1529.797699,38779.98508,0.039448125
IRQ,2002,1565.505529,41309.3152,0.037897155
IRQ,2003,1626.447985,43445.5717,0.03743645
IRQ,2004,2391.419769,68818.54753,0.03474964
IRQ,2005,3127.251145,90990.09529,0.034369138
IRQ,2006,4184.389398,111730.1729,0.037450845
IRQ,2007,5834.688311,155404.9929,0.037545051
IRQ,2008,7533.54727,190473.7501,0.03955163
ISL,1990,536.8047139,11942.44794,0.044949303
ISL,1991,573.4135144,12712.71659,0.045105506
ISL,1992,595.597463,13085.31613,0.045516475
ISL,1993,532.9549415,11536.93571,0.046195537
ISL,1994,556.3198875,11968.6095,0.046481581
ISL,1995,632.481485,25764.49728,0.024548567
ISL,1996,671.6566058,27522.01024,0.024404344
ISL,1997,659.7649021,27438.22652,0.024045465
ISL,1998,711.1891883,30854.72391,0.023049605
ISL,1999,757.8743467,33184.1809,0.022838423
ISL,2000,808.8172071,34329.83841,0.023560181
ISL,2001,718.2200355,30939.78073,0.023213482
ISL,2002,808.8237367,34436.31892,0.02348752
ISL,2003,1063.54215,42977.30077,0.024746602
ISL,2004,1360.578768,52553.75462,0.025889278
ISL,2005,1726.815965,65114.05176,0.026519867
ISL,2006,1813.979038,68694.69984,0.02640639
ISL,2007,2232.680763,85090.90902,0.02623877
ISL,2008,1918.237839,71276.73808,0.026912537
ISR,1990,5066.584985,103440.6553,0.048980596
ISR,1991,5582.518002,116022.1391,0.048115972
ISR,1992,6264.34913,129975.595,0.048196349
ISR,1993,6354.479404,132738.9299,0.04787201
ISR,1994,7197.026776,149958.0515,0.0479936
ISR,1995,8267.623732,338934.9822,0.024392949
ISR,1996,9549.534337,378780.2648,0.025211277
ISR,1997,9841.083687,386821.1842,0.025440912
ISR,1998,9964.168791,393540.4864,0.025319298
ISR,1999,10135.20531,398703.8294,0.025420386
ISR,2000,10890.95604,451745.1592,0.024108628
ISR,2001,11247.78186,445513.3981,0.025246787
ISR,2002,10492.53548,414815.6876,0.025294452
ISR,2003,11253.09457,436752.1028,0.025765404
ISR,2004,13223.75707,489621.7232,0.027008109
ISR,2005,14210.48318,521757.9955,0.027235775
ISR,2006,15607.71795,569080.9747,0.027426181
ISR,2007,17963.47645,658016.2796,0.027299441
ISR,2008,21621.4893,795261.9092,0.027187885
ITA,1990,126394.4646,4244068.129,0.029781441
ITA,1991,133216.8587,4429875.282,0.030072372
ITA,1992,141734.5554,4715046.655,0.030060054
ITA,1993,115112.8837,3831055.023,0.030047306
ITA,1994,119210.5917,3984288.593,0.02992017
ITA,1995,127650.2789,8659509.387,0.014741052
ITA,1996,142396.6601,9582887.623,0.014859473
ITA,1997,135241.5401,9147937.29,0.014783829
ITA,1998,138830.3089,9380994.643,0.014799103
ITA,1999,137133.1785,9339703.52,0.014682819
ITA,2000,125675.5429,13169908.59,0.009542628
ITA,2001,128300.786,8970313.703,0.01430282
ITA,2002,139234.9892,9743932.463,0.014289404
ITA,2003,172479.0755,12016907.7,0.014353033
ITA,2004,198810.8593,13811689.95,0.014394391
ITA,2005,205415.2639,14337637.36,0.014326995
ITA,2006,217707.5181,15236927.97,0.01428815
ITA,2007,248572.456,21847119.54,0.011377814
ITA,2008,271484.454,23900096.27,0.011359136
JAM,1990,458.7120731,9649.417568,0.047537799
JAM,1991,409.7915091,8539.202332,0.047989437
JAM,1992,415.4695086,8563.25031,0.048517735
JAM,1993,522.0220245,10974.8269,0.047565399
JAM,1994,534.1251955,11211.0711,0.047642655
JAM,1995,644.9535815,13365.39886,0.048255468
JAM,1996,710.4412445,15013.83224,0.047319114
JAM,1997,791.9592722,16934.23462,0.046766759
JAM,1998,829.5657421,17794.54676,0.046619099
JAM,1999,825.5775093,17747.59906,0.046517701
JAM,2000,814.916356,18227.75788,0.044707438
JAM,2001,866.7699535,18581.11153,0.046647907
JAM,2002,956.0362553,19905.11467,0.048029678
JAM,2003,968.6277698,19601.58068,0.049415799
JAM,2004,1065.768802,21267.23088,0.050113191
JAM,2005,1182.228088,23980.89831,0.049298741
JAM,2006,1285.461528,25927.50071,0.049579076
JAM,2007,1399.241426,27995.71029,0.049980565
JAM,2008,1548.490401,31830.55364,0.048647925
JOR,1990,382.4239117,9058.880947,0.042215359
JOR,1991,365.9746251,9351.224022,0.039136548
JOR,1992,456.7300933,12045.22491,0.037917938
JOR,1993,478.1654371,12388.67679,0.038596974
JOR,1994,536.7771857,13162.74598,0.040780031
JOR,1995,586.3057643,26919.32317,0.021780108
JOR,1996,613.8898779,27774.66355,0.022102514
JOR,1997,620.9430133,28927.66431,0.02146537
JOR,1998,652.8666111,30006.94809,0.021757181
JOR,1999,667.6855559,30320.39294,0.022021006
JOR,2000,706.952196,32425.33855,0.021802462
JOR,2001,758.6642473,34527.97636,0.02197245
JOR,2002,813.2345591,37054.43491,0.021947024
JOR,2003,898.9831976,40121.25582,0.022406657
JOR,2004,1083.263472,48052.06395,0.022543537
JOR,2005,1276.600435,56584.97152,0.022560768
JOR,2006,1614.758254,66366.80741,0.024330811
JOR,2007,1933.556321,77232.32382,0.025035584
JOR,2008,2489.723455,96384.02467,0.025831288
JPN,1990,241633.2167,11930502.35,0.020253398
JPN,1991,268392.1741,13535912.97,0.019828155
JPN,1992,289495.6586,14584610.9,0.019849392
JPN,1993,328961.2101,16332808.14,0.02014113
JPN,1994,360751.8451,17786076.07,0.020282824
JPN,1995,421703.3069,39223151.67,0.010751388
JPN,1996,364897.5641,34511500.84,0.010573216
JPN,1997,324628.4102,31518093.13,0.010299748
JPN,1998,299002.9799,28254604.41,0.010582451
JPN,1999,342042.9672,31879246.48,0.01072933
JPN,2000,424785.3704,52030804.11,0.008164113
JPN,2001,377421.2992,30220428.82,0.012488946
JPN,2002,362630.0827,28848634.78,0.012570095
JPN,2003,393287.6988,31205974.92,0.012602961
JPN,2004,358891.8576,33673429.73,0.010658013
JPN,2005,357855.5354,33816462.27,0.010582288
JPN,2006,351156.3762,32884906.16,0.010678345
JPN,2007,352866.7528,41777794.58,0.008446275
JPN,2008,413497.6137,47959610.17,0.008621788
KAZ,1990,4294.372139,61803.75735,0.069483998
KAZ,1991,3105721.621,62821172,0.049437499
KAZ,1992,600253.246,6512963.083,0.092162851
KAZ,1993,3742.611551,42212.70604,0.088660783
KAZ,1994,3682.023582,40844.59875,0.090147136
KAZ,1995,3821.073607,85500.31612,0.044690754
KAZ,1996,3871.816456,84283.49945,0.045938013
KAZ,1997,4453.357032,91855.36415,0.048482275
KAZ,1998,4555.839827,90071.16742,0.050580446
KAZ,1999,3485.609751,74476.91669,0.046801209
KAZ,2000,2956.375116,119450.3401,0.024749826
KAZ,2001,4276.294076,98778.80813,0.043291614
KAZ,2002,4952.579274,103865.3614,0.047682685
KAZ,2003,6318.488291,126465.1328,0.049962295
KAZ,2004,8715.198311,180135.7763,0.048381274
KAZ,2005,11155.38981,237179.7713,0.047033479
KAZ,2006,15264.64813,326020.8264,0.046821083
KAZ,2007,19281.9979,608818.5527,0.031671173
KAZ,2008,23053.95826,759660.8124,0.0303477
KEN,1990,1809.545509,19240.73053,0.094047651
KEN,1991,1713.120234,18049.32496,0.094913258
KEN,1992,1711.370532,17911.60896,0.095545327
KEN,1993,1191.250432,12514.06653,0.095192912
KEN,1994,1512.459154,15923.72077,0.094981517
KEN,1995,1983.823655,21028.6507,0.094339084
KEN,1996,2016.28379,21468.83344,0.093916784
KEN,1997,2203.556673,23353.97489,0.094354673
KEN,1998,2404.252811,25503.62469,0.094271024
KEN,1999,2198.575391,23411.90418,0.09390844
KEN,2000,2158.064618,23368.66212,0.092348659
KEN,2001,2242.36211,24022.5604,0.09334401
KEN,2002,2257.236363,24160.50833,0.093426692
KEN,2003,2713.031273,28294.83513,0.095884329
KEN,2004,2917.25198,30463.43103,0.095762423
KEN,2005,3395.051921,35441.43669,0.095793293
KEN,2006,4093.574636,42629.77338,0.096026188
KEN,2007,4965.532223,51486.76081,0.096442894
KEN,2008,5560.520353,57516.47091,0.096677009
KGZ,1990,238.5317326,6595.435439,0.036166184
KGZ,1991,205.2099407,5394.865023,0.038038012
KGZ,1992,172.6249161,4020.252987,0.042938819
KGZ,1993,157.7812338,3651.006368,0.04321582
KGZ,1994,133.2655225,3092.676339,0.043090679
KGZ,1995,133.7837756,3085.327649,0.043361286
KGZ,1996,165.1718119,3861.924579,0.0427693
KGZ,1997,157.5498653,3677.920663,0.042836668
KGZ,1998,149.7608207,3608.831767,0.041498421
KGZ,1999,116.3917233,2766.511412,0.042071658
KGZ,2000,123.7771933,6390.052094,0.019370295
