country,sect,t,source,gvcobp%,gvcofp%,gvcomix%,gvcobp_diff,gvcofp_diff,gvcomix_diff,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
,,,,0.007191525,0.05904789,0.052296857,,,,,,,,,,,,,,,,
,,,,0.006728837,0.058351762,0.050595524,,,,,,,,,,,,,,,,
,,,,0.00701467,0.061982192,0.05130299,,,,,,,,,,,,,,,,
,,,,0.007097953,0.069600536,0.054299876,,,,,,,,,,,,,,,,
,,,,0.007499392,0.07192427,0.055840007,,,,,,,,,,,,,,,,
,,,,0.008309613,0.084686346,0.063677913,,,,,,,,,,,,,,,,
,,,,0.008645614,0.089716137,0.068991741,,,,,,,,,,,,,,,,
,,,,0.009733483,0.08063843,0.065746539,,,,,,,,,,,,,,,,
,,,,0.00046654,0.008349862,0.006472852,,,,,,,,,,,,,,,,
,,,,0.000478764,0.009025252,0.00682478,,,,,,,,,,,,,,,,
,,,,0.000593038,0.010963115,0.007980738,,,,,,,,,,,,,,,,
,,,,0.000678841,0.012623438,0.009121566,,,,,,,,,,,,,,,,
,,,,0.00115754,0.016991056,0.01550633,,,,,,,,,,,,,,,,
,,,,0.00119896,0.018035013,0.018774091,,,,,,,,,,,,,,,,
,,,,0.001973205,0.025119956,0.021020705,,,,,,,,,,,,,,,,
,,,,0.001372403,0.015611291,0.044761914,,,,,,,,,,,,,,,,
,,,,0.002330005,0.016189914,0.047102384,,,,,,,,,,,,,,,,
,,,,0.003450595,0.026620484,0.043275255,,,,,,,,,,,,,,,,
,,,,0.006980706,0.047921716,0.05656427,,,,,,,,,,,,,,,,
,,,,0.003504135,0.031050968,0.032088993,,,,,,,,,,,,,,,,
,,,,0.00315306,0.027991301,0.033218081,,,,,,,,,,,,,,,,
,,,,0.001275206,0.013844701,0.03688081,,,,,,,,,,,,,,,,
,,,,0.001172791,0.014167906,0.033420445,,,,,,,,,,,,,,,,
,,,,0.001167281,0.014781879,0.03190273,,,,,,,,,,,,,,,,
,,,,0.001105581,0.019000308,0.030024236,,,,,,,,,,,,,,,,
,,,,0.001022555,0.016702466,0.027646955,,,,,,,,,,,,,,,,
,,,,0.000871127,0.013868737,0.020991953,,,,,,,,,,,,,,,,
,,,,0.004878626,0.024403896,0.041781017,,,,,,,,,,,,,,,,
,,,,0.004608743,0.025163736,0.039082043,,,,,,,,,,,,,,,,
,,,,0.005531955,0.029936989,0.044664206,,,,,,,,,,,,,,,,
,,,,0.006613187,0.03484986,0.051756039,,,,,,,,,,,,,,,,
,,,,0.012563141,0.047484947,0.098196316,,,,,,,,,,,,,,,,
,,,,0.011670382,0.045234007,0.090275544,,,,,,,,,,,,,,,,
,,,,0.014860032,0.046348923,0.107022771,,,,,,,,,,,,,,,,
,,,,0.015931744,0.047983011,0.125931635,,,,,,,,,,,,,,,,
,,,,0.019595174,0.049401205,0.140943587,,,,,,,,,,,,,,,,
,,,,0.020374286,0.053196258,0.141284125,,,,,,,,,,,,,,,,
,,,,0.024475963,0.056606746,0.167515051,,,,,,,,,,,,,,,,
,,,,0.018550598,0.053425934,0.13027655,,,,,,,,,,,,,,,,
,,,,0.018118518,0.051839931,0.127280753,,,,,,,,,,,,,,,,
,,,,0.011159658,0.036649333,0.088571881,,,,,,,,,,,,,,,,
,,,,0.009457392,0.03116581,0.078671914,,,,,,,,,,,,,,,,
,,,,0.008972189,0.030432899,0.075401738,,,,,,,,,,,,,,,,
,,,,0.006461207,0.025066714,0.059715169,,,,,,,,,,,,,,,,
,,,,0.00690946,0.022994669,0.062276372,,,,,,,,,,,,,,,,
,,,,0.005872493,0.019255412,0.054995088,,,,,,,,,,,,,,,,
,,,,0.004145669,0.003993687,0.036993373,,,,,,,,,,,,,,,,
,,,,0.003942664,0.004529276,0.035258553,,,,,,,,,,,,,,,,
,,,,0.004673329,0.005700168,0.03931718,,,,,,,,,,,,,,,,
,,,,0.004671032,0.006692642,0.039504605,,,,,,,,,,,,,,,,
,,,,0.006137413,0.008988423,0.056330314,,,,,,,,,,,,,,,,
,,,,0.005865163,0.011022638,0.059384924,,,,,,,,,,,,,,,,
,,,,0.006327772,0.012432468,0.062077665,,,,,,,,,,,,,,,,
,,,,0.0055884,0.016236865,0.06379947,,,,,,,,,,,,,,,,
,,,,0.005674495,0.016937187,0.057783373,,,,,,,,,,,,,,,,
,,,,0.005750736,0.018032941,0.058326559,,,,,,,,,,,,,,,,
,,,,0.005050192,0.028310407,0.061033674,,,,,,,,,,,,,,,,
,,,,0.005753276,0.024142692,0.062204867,,,,,,,,,,,,,,,,
,,,,0.005557912,0.023077138,0.05976149,,,,,,,,,,,,,,,,
,,,,0.005892806,0.017628119,0.055599144,,,,,,,,,,,,,,,,
,,,,0.006612502,0.015258479,0.057881155,,,,,,,,,,,,,,,,
,,,,0.006111009,0.01543361,0.053334359,,,,,,,,,,,,,,,,
,,,,0.006012779,0.017466932,0.055963982,,,,,,,,,,,,,,,,
,,,,0.007357986,0.016341579,0.060118736,,,,,,,,,,,,,,,,
,,,,0.007052933,0.014775358,0.057156911,,,,,,,,,,,,,,,,
,,,,0.04260547,0.001585524,0.026327856,,,,,,,,,,,,,,,,
,,,,0.039402741,0.001788544,0.024937826,,,,,,,,,,,,,,,,
,,,,0.042960709,0.001970755,0.025915371,,,,,,,,,,,,,,,,
,,,,0.040563845,0.002307833,0.025107893,,,,,,,,,,,,,,,,
,,,,0.053182555,0.003442849,0.037850199,,,,,,,,,,,,,,,,
,,,,0.052227358,0.003768385,0.039797695,,,,,,,,,,,,,,,,
,,,,0.058048536,0.004129009,0.041095589,,,,,,,,,,,,,,,,
,,,,0.05477252,0.005392055,0.043651415,,,,,,,,,,,,,,,,
,,,,0.065187812,0.006584806,0.043318747,,,,,,,,,,,,,,,,
,,,,0.063659176,0.007595138,0.043244753,,,,,,,,,,,,,,,,
,,,,0.058774185,0.010806712,0.045377296,,,,,,,,,,,,,,,,
,,,,0.059306044,0.008789856,0.042493841,,,,,,,,,,,,,,,,
,,,,0.058278349,0.008503513,0.040759666,,,,,,,,,,,,,,,,
,,,,0.060435717,0.007028331,0.037940358,,,,,,,,,,,,,,,,
,,,,0.066185441,0.005986763,0.038254788,,,,,,,,,,,,,,,,
,,,,0.063501754,0.00559457,0.034057165,,,,,,,,,,,,,,,,
,,,,0.06362613,0.005400349,0.032579328,,,,,,,,,,,,,,,,
,,,,0.073860539,0.004546399,0.0313326,,,,,,,,,,,,,,,,
,,,,0.070170691,0.004384699,0.028681838,,,,,,,,,,,,,,,,
,,,,0.010571923,0.018674721,0.032326512,,,,,,,,,,,,,,,,
,,,,0.009458748,0.021191894,0.031998723,,,,,,,,,,,,,,,,
,,,,0.010278735,0.023325284,0.033145556,,,,,,,,,,,,,,,,
,,,,0.009662939,0.024381008,0.032587996,,,,,,,,,,,,,,,,
,,,,0.013310262,0.030117202,0.047962213,,,,,,,,,,,,,,,,
,,,,0.012000678,0.038745507,0.056301888,,,,,,,,,,,,,,,,
,,,,0.012312052,0.042017912,0.060527173,,,,,,,,,,,,,,,,
,,,,0.010803117,0.051895929,0.064864728,,,,,,,,,,,,,,,,
,,,,0.011074994,0.045426593,0.057652012,,,,,,,,,,,,,,,,
,,,,0.010963655,0.047095653,0.057935169,,,,,,,,,,,,,,,,
,,,,0.008875016,0.063393716,0.065367505,,,,,,,,,,,,,,,,
,,,,0.010111411,0.057869371,0.062453225,,,,,,,,,,,,,,,,
,,,,0.00995215,0.053639497,0.06105574,,,,,,,,,,,,,,,,
,,,,0.010607167,0.047619291,0.055245031,,,,,,,,,,,,,,,,
,,,,0.012331796,0.047715306,0.059377628,,,,,,,,,,,,,,,,
,,,,0.01192472,0.045597461,0.05471439,,,,,,,,,,,,,,,,
,,,,0.01150382,0.047643697,0.054501981,,,,,,,,,,,,,,,,
,,,,0.013740018,0.047272419,0.057879593,,,,,,,,,,,,,,,,
,,,,0.013430369,0.051138977,0.058347978,,,,,,,,,,,,,,,,
,,,,0.002092047,0.015330737,0.060825143,,,,,,,,,,,,,,,,
,,,,0.002588074,0.016165024,0.062319147,,,,,,,,,,,,,,,,
,,,,0.003304144,0.020464374,0.06638922,,,,,,,,,,,,,,,,
,,,,0.002850556,0.016741933,0.064925291,,,,,,,,,,,,,,,,
,,,,0.001794226,0.013274886,0.079475952,,,,,,,,,,,,,,,,
,,,,0.001388206,0.009082056,0.079289608,,,,,,,,,,,,,,,,
,,,,0.000107784,0.008207428,0.001615128,,,,,,,,,,,,,,,,
,,,,0.001065833,0.007230089,0.075198623,,,,,,,,,,,,,,,,
,,,,0.000103601,0.006423032,0.001291011,,,,,,,,,,,,,,,,
,,,,0.000977515,0.00605594,0.07444905,,,,,,,,,,,,,,,,
,,,,0.000153714,0.008871557,0.00187292,,,,,,,,,,,,,,,,
,,,,0.000745945,0.005694245,0.084237371,,,,,,,,,,,,,,,,
,,,,0.000154911,0.006604269,0.001334612,,,,,,,,,,,,,,,,
,,,,0.003120691,0.026731969,0.087046555,,,,,,,,,,,,,,,,
,,,,9.06E-05,0.010186498,0.001930322,,,,,,,,,,,,,,,,
,,,,0.00395975,0.03959768,0.073929581,,,,,,,,,,,,,,,,
,,,,0.000250865,0.015484872,0.007366551,,,,,,,,,,,,,,,,
,,,,0.00378402,0.025160856,0.075951705,,,,,,,,,,,,,,,,
,,,,0.000179345,0.019155141,0.005321089,,,,,,,,,,,,,,,,
,,,,0.002999991,0.01874591,0.081407246,,,,,,,,,,,,,,,,
,,,,0.000121514,0.015099903,0.003383706,,,,,,,,,,,,,,,,
,,,,0.003627787,0.020918507,0.071306687,,,,,,,,,,,,,,,,
,,,,0.000124948,0.017738255,0.003951266,,,,,,,,,,,,,,,,
,,,,0.003232324,0.025363039,0.078514124,,,,,,,,,,,,,,,,
,,,,9.53E-05,0.009472497,0.002194514,,,,,,,,,,,,,,,,
,,,,0.002866606,0.02214818,0.076840221,,,,,,,,,,,,,,,,
,,,,0.000122951,0.010617609,0.003023474,,,,,,,,,,,,,,,,
,,,,0.003198108,0.02433521,0.075058806,,,,,,,,,,,,,,,,
,,,,0.000126869,0.01719431,0.006595773,,,,,,,,,,,,,,,,
,,,,0.003900581,0.024797963,0.07351964,,,,,,,,,,,,,,,,
,,,,0.000256304,0.00902806,0.003765137,,,,,,,,,,,,,,,,
,,,,0.00336177,0.024570994,0.079079936,,,,,,,,,,,,,,,,
,,,,0.000132289,0.013657546,0.004912054,,,,,,,,,,,,,,,,
,,,,0.003501005,0.012547608,0.025634552,,,,,,,,,,,,,,,,
,,,,0.004063634,0.012763923,0.027933821,,,,,,,,,,,,,,,,
,,,,0.004642344,0.015022251,0.030245056,,,,,,,,,,,,,,,,
,,,,0.004516561,0.013497202,0.029364969,,,,,,,,,,,,,,,,
,,,,0.003723977,0.014062182,0.031768334,,,,,,,,,,,,,,,,
,,,,0.003632413,0.011108854,0.033120895,,,,,,,,,,,,,,,,
,,,,0.001162307,0.000343343,0.000334623,,,,,,,,,,,,,,,,
,,,,0.003163967,0.009745952,0.030108945,,,,,,,,,,,,,,,,
,,,,0.000663703,0.000373816,0.000142516,,,,,,,,,,,,,,,,
,,,,0.003424086,0.01004645,0.029149595,,,,,,,,,,,,,,,,
,,,,0.001024983,0.000267503,0.000143641,,,,,,,,,,,,,,,,
,,,,0.001969602,0.013007194,0.02150505,,,,,,,,,,,,,,,,
,,,,0.001058242,0.000157073,0.00011,,,,,,,,,,,,,,,,
,,,,0.004693399,0.021768879,0.026671143,,,,,,,,,,,,,,,,
,,,,0.000613492,0.000285596,0.000104351,,,,,,,,,,,,,,,,
,,,,0.004601564,0.023467111,0.024318095,,,,,,,,,,,,,,,,
,,,,0.00032504,0.002946959,0.000573415,,,,,,,,,,,,,,,,
,,,,0.004940208,0.017198691,0.026658993,,,,,,,,,,,,,,,,
,,,,0.001094987,0.000233972,0.000137856,,,,,,,,,,,,,,,,
,,,,0.006093976,0.016546873,0.028211523,,,,,,,,,,,,,,,,
,,,,0.000819796,0.000100669,8.32E-05,,,,,,,,,,,,,,,,
,,,,0.00503706,0.014692381,0.024589711,,,,,,,,,,,,,,,,
,,,,0.000725596,0.000177114,0.00010745,,,,,,,,,,,,,,,,
,,,,0.004636157,0.017582574,0.022095729,,,,,,,,,,,,,,,,
,,,,0.001865108,8.29E-05,0.000228135,,,,,,,,,,,,,,,,
,,,,0.004456465,0.015922619,0.021319384,,,,,,,,,,,,,,,,
,,,,0.001926114,0.000102111,0.000225923,,,,,,,,,,,,,,,,
,,,,0.004526441,0.014830438,0.021707559,,,,,,,,,,,,,,,,
,,,,0.002459923,5.49E-05,0.000434176,,,,,,,,,,,,,,,,
,,,,0.005200595,0.012599659,0.022691541,,,,,,,,,,,,,,,,
,,,,0.007081312,5.51E-05,0.000776367,,,,,,,,,,,,,,,,
,,,,0.00492634,0.013105305,0.021331616,,,,,,,,,,,,,,,,
,,,,0.003859232,4.57E-05,0.000497994,,,,,,,,,,,,,,,,
,,,,0.008437257,0.027145941,0.063197593,,,,,,,,,,,,,,,,
,,,,0.009454973,0.026273826,0.07106565,,,,,,,,,,,,,,,,
,,,,0.010094151,0.029724423,0.079205651,,,,,,,,,,,,,,,,
,,,,0.009508886,0.025357302,0.075944108,,,,,,,,,,,,,,,,
,,,,0.006297778,0.022430165,0.073596596,,,,,,,,,,,,,,,,
,,,,0.006300092,0.018058442,0.079540472,,,,,,,,,,,,,,,,
,,,,0.001062266,0.005004069,0.006709159,,,,,,,,,,,,,,,,
,,,,0.005029115,0.014810777,0.075254379,,,,,,,,,,,,,,,,
,,,,0.001102932,0.002915695,0.004114585,,,,,,,,,,,,,,,,
,,,,0.005352104,0.015687692,0.077131299,,,,,,,,,,,,,,,,
,,,,0.001727268,0.004115569,0.006089752,,,,,,,,,,,,,,,,
,,,,0.005158229,0.031946975,0.084341072,,,,,,,,,,,,,,,,
,,,,0.001625922,0.004930546,0.006166157,,,,,,,,,,,,,,,,
,,,,0.009307477,0.047432447,0.086341249,,,,,,,,,,,,,,,,
,,,,0.001074828,0.00753331,0.008999517,,,,,,,,,,,,,,,,
,,,,0.008124589,0.05045003,0.08612187,,,,,,,,,,,,,,,,
,,,,0.00170851,0.006493466,0.007271185,,,,,,,,,,,,,,,,
,,,,0.010451792,0.03891314,0.085482993,,,,,,,,,,,,,,,,
,,,,0.001246781,0.008493782,0.008872875,,,,,,,,,,,,,,,,
,,,,0.011960119,0.036911185,0.080638928,,,,,,,,,,,,,,,,
,,,,0.000495562,0.009723761,0.010532814,,,,,,,,,,,,,,,,
,,,,0.012332947,0.033737994,0.07464687,,,,,,,,,,,,,,,,
,,,,0.000547787,0.00914445,0.008969799,,,,,,,,,,,,,,,,
,,,,0.011325988,0.043111233,0.06902577,,,,,,,,,,,,,,,,
,,,,0.000749959,0.003283415,0.003350745,,,,,,,,,,,,,,,,
,,,,0.011110426,0.040627492,0.064863068,,,,,,,,,,,,,,,,
,,,,0.000982802,0.003171092,0.00363325,,,,,,,,,,,,,,,,
,,,,0.011714567,0.036705705,0.064409859,,,,,,,,,,,,,,,,
,,,,0.000417731,0.00518691,0.005566842,,,,,,,,,,,,,,,,
,,,,0.01456513,0.033031562,0.065829339,,,,,,,,,,,,,,,,
,,,,0.001493359,0.00231019,0.002969609,,,,,,,,,,,,,,,,
,,,,0.014061382,0.033833106,0.059664869,,,,,,,,,,,,,,,,
,,,,0.000594959,0.003304022,0.003954079,,,,,,,,,,,,,,,,
,,,,0.065900609,0.007092386,0.036893587,,,,,,,,,,,,,,,,
,,,,0.074810544,0.006932366,0.042905084,,,,,,,,,,,,,,,,
,,,,0.079868569,0.007644701,0.048694655,,,,,,,,,,,,,,,,
,,,,0.078754749,0.006036932,0.048404812,,,,,,,,,,,,,,,,
,,,,0.055452536,0.006648079,0.061794922,,,,,,,,,,,,,,,,
,,,,0.05348345,0.00545411,0.072620284,,,,,,,,,,,,,,,,
,,,,0.018807774,0.01405438,0.089314624,,,,,,,,,,,,,,,,
,,,,0.043043162,0.00478429,0.074674787,,,,,,,,,,,,,,,,
,,,,0.02224628,0.015451111,0.08708777,,,,,,,,,,,,,,,,
,,,,0.044005843,0.00568223,0.074193869,,,,,,,,,,,,,,,,
,,,,0.023399265,0.022061126,0.12965368,,,,,,,,,,,,,,,,
,,,,0.05132382,0.00978029,0.094241401,,,,,,,,,,,,,,,,
,,,,0.04128069,0.006792759,0.118509676,,,,,,,,,,,,,,,,
,,,,0.067730672,0.016878555,0.068030628,,,,,,,,,,,,,,,,
,,,,0.017771369,0.010584933,0.095244982,,,,,,,,,,,,,,,,
,,,,0.062356155,0.028419043,0.086355703,,,,,,,,,,,,,,,,
,,,,0.014094317,0.017749946,0.112253302,,,,,,,,,,,,,,,,
,,,,0.080385157,0.014458971,0.065022039,,,,,,,,,,,,,,,,
,,,,0.019133811,0.023434943,0.110941877,,,,,,,,,,,,,,,,
,,,,0.07532675,0.014380506,0.049424857,,,,,,,,,,,,,,,,
,,,,0.031009972,0.025107294,0.133550844,,,,,,,,,,,,,,,,
,,,,0.089555517,0.011750045,0.046674681,,,,,,,,,,,,,,,,
,,,,0.016279826,0.026987565,0.119685629,,,,,,,,,,,,,,,,
,,,,0.081584461,0.01175466,0.039452468,,,,,,,,,,,,,,,,
,,,,0.010105279,0.021833203,0.087145194,,,,,,,,,,,,,,,,
,,,,0.078751072,0.011040249,0.036093265,,,,,,,,,,,,,,,,
,,,,0.011286106,0.01533017,0.076953751,,,,,,,,,,,,,,,,
,,,,0.084078332,0.008636459,0.033011269,,,,,,,,,,,,,,,,
,,,,0.011549483,0.021664618,0.118036229,,,,,,,,,,,,,,,,
,,,,0.099859342,0.007362616,0.027992392,,,,,,,,,,,,,,,,
,,,,0.023003176,0.015121707,0.119531551,,,,,,,,,,,,,,,,
,,,,0.095331022,0.0073015,0.022951384,,,,,,,,,,,,,,,,
,,,,0.017320648,0.020441774,0.132149996,,,,,,,,,,,,,,,,
,,,,0.022032871,0.051145514,0.072138037,,,,,,,,,,,,,,,,
,,,,0.024333468,0.051569125,0.078101177,,,,,,,,,,,,,,,,
,,,,0.025585056,0.055398526,0.084642779,,,,,,,,,,,,,,,,
,,,,0.024074705,0.05197343,0.081293697,,,,,,,,,,,,,,,,
,,,,0.020054291,0.053628901,0.091877841,,,,,,,,,,,,,,,,
,,,,0.019722585,0.047715529,0.095506432,,,,,,,,,,,,,,,,
,,,,0.054461952,0.068978583,0.065424838,,,,,,,,,,,,,,,,
,,,,0.017208823,0.043088897,0.090914467,,,,,,,,,,,,,,,,
,,,,0.061854634,0.062817209,0.059401362,,,,,,,,,,,,,,,,
,,,,0.017558487,0.041609489,0.09221221,,,,,,,,,,,,,,,,
,,,,0.080172046,0.057325588,0.062393788,,,,,,,,,,,,,,,,
,,,,0.018729447,0.047047656,0.110626663,,,,,,,,,,,,,,,,
,,,,0.06211381,0.054907536,0.057883578,,,,,,,,,,,,,,,,
,,,,0.020770906,0.062749369,0.092199365,,,,,,,,,,,,,,,,
,,,,0.047121017,0.066188529,0.063954873,,,,,,,,,,,,,,,,
,,,,0.017704161,0.068690083,0.088638041,,,,,,,,,,,,,,,,
,,,,0.078308343,0.063091536,0.065964103,,,,,,,,,,,,,,,,
,,,,0.023261619,0.059057746,0.092222242,,,,,,,,,,,,,,,,
,,,,0.083290103,0.065864198,0.07979753,,,,,,,,,,,,,,,,
,,,,0.022277792,0.056782356,0.080869824,,,,,,,,,,,,,,,,
,,,,0.076540247,0.060939318,0.071297269,,,,,,,,,,,,,,,,
,,,,0.024395228,0.056345794,0.079538456,,,,,,,,,,,,,,,,
,,,,0.095789031,0.066304711,0.089540301,,,,,,,,,,,,,,,,
,,,,0.022008526,0.064494528,0.075192062,,,,,,,,,,,,,,,,
,,,,0.063973231,0.069271111,0.073556539,,,,,,,,,,,,,,,,
,,,,0.021342673,0.062162321,0.072070197,,,,,,,,,,,,,,,,
,,,,0.069194227,0.078134815,0.077391175,,,,,,,,,,,,,,,,
,,,,0.022296372,0.061830107,0.072210338,,,,,,,,,,,,,,,,
,,,,0.061911293,0.075796779,0.077659299,,,,,,,,,,,,,,,,
,,,,0.025394997,0.059242359,0.07315179,,,,,,,,,,,,,,,,
,,,,0.07953994,0.064578532,0.085328231,,,,,,,,,,,,,,,,
,,,,0.024214867,0.06266647,0.069508336,,,,,,,,,,,,,,,,
,,,,0.065419521,0.081199364,0.089360917,,,,,,,,,,,,,,,,
,,,,0.00280907,0.029100602,0.08875345,,,,,,,,,,,,,,,,
,,,,0.003549819,0.028826725,0.094880394,,,,,,,,,,,,,,,,
,,,,0.004326581,0.030488241,0.106601561,,,,,,,,,,,,,,,,
,,,,0.004822238,0.029507819,0.107837283,,,,,,,,,,,,,,,,
,,,,0.006231188,0.02904369,0.123526265,,,,,,,,,,,,,,,,
,,,,0.007431138,0.031472515,0.139361523,,,,,,,,,,,,,,,,
,,,,0.007653884,0.027308453,0.149260975,,,,,,,,,,,,,,,,
,,,,0.008663388,0.024373745,0.157553482,,,,,,,,,,,,,,,,
,,,,0.009085473,0.025607245,0.154714972,,,,,,,,,,,,,,,,
,,,,0.009925518,0.023631261,0.155648518,,,,,,,,,,,,,,,,
,,,,0.010825493,0.025426486,0.154754778,,,,,,,,,,,,,,,,
,,,,0.009663267,0.024346235,0.152549538,,,,,,,,,,,,,,,,
,,,,0.009784392,0.025168818,0.155556783,,,,,,,,,,,,,,,,
,,,,0.010109307,0.029956201,0.16217236,,,,,,,,,,,,,,,,
,,,,0.010546001,0.034989038,0.165745356,,,,,,,,,,,,,,,,
,,,,0.010128635,0.03423915,0.169010126,,,,,,,,,,,,,,,,
,,,,0.010835555,0.037000429,0.180150809,,,,,,,,,,,,,,,,
,,,,0.011519408,0.040760754,0.180922381,,,,,,,,,,,,,,,,
,,,,0.011488709,0.04498513,0.178386789,,,,,,,,,,,,,,,,
,,,,0.009342299,0.037954404,0.10081434,,,,,,,,,,,,,,,,
,,,,0.019983439,0.051695986,0.112337364,,,,,,,,,,,,,,,,
,,,,0.021502167,0.056546622,0.12210942,,,,,,,,,,,,,,,,
,,,,0.024073126,0.054912713,0.12860562,,,,,,,,,,,,,,,,
,,,,0.027773849,0.052698786,0.159198961,,,,,,,,,,,,,,,,
,,,,0.028687668,0.05101359,0.174454464,,,,,,,,,,,,,,,,
,,,,0.029368187,0.047004329,0.185825195,,,,,,,,,,,,,,,,
,,,,0.033744744,0.041525263,0.204088203,,,,,,,,,,,,,,,,
,,,,0.030761207,0.046650114,0.175615032,,,,,,,,,,,,,,,,
,,,,0.034330971,0.041954121,0.188046167,,,,,,,,,,,,,,,,
,,,,0.03432423,0.045607064,0.177167345,,,,,,,,,,,,,,,,
,,,,0.03457294,0.039514503,0.18151987,,,,,,,,,,,,,,,,
,,,,0.034190707,0.040293364,0.18402786,,,,,,,,,,,,,,,,
,,,,0.030850521,0.043605158,0.18849575,,,,,,,,,,,,,,,,
,,,,0.030061883,0.046875081,0.190908524,,,,,,,,,,,,,,,,
,,,,0.028844046,0.047172652,0.190849762,,,,,,,,,,,,,,,,
,,,,0.03053954,0.048205422,0.202953133,,,,,,,,,,,,,,,,
,,,,0.030501982,0.051301694,0.208386128,,,,,,,,,,,,,,,,
,,,,0.029275606,0.055484182,0.206328585,,,,,,,,,,,,,,,,
,,,,0.002117495,0.006730297,0.046840195,,,,,,,,,,,,,,,,
,,,,0.00294461,0.007001717,0.055612601,,,,,,,,,,,,,,,,
,,,,0.00344638,0.00885862,0.066825687,,,,,,,,,,,,,,,,
,,,,0.003850991,0.010573014,0.074063332,,,,,,,,,,,,,,,,
,,,,0.00493308,0.013332065,0.096154462,,,,,,,,,,,,,,,,
,,,,0.005499425,0.015090961,0.103147621,,,,,,,,,,,,,,,,
,,,,0.005784789,0.016095579,0.106593693,,,,,,,,,,,,,,,,
,,,,0.006211904,0.015705911,0.11108502,,,,,,,,,,,,,,,,
,,,,0.00561531,0.019515635,0.104829832,,,,,,,,,,,,,,,,
,,,,0.005970336,0.017088794,0.109439575,,,,,,,,,,,,,,,,
,,,,0.006027364,0.017499116,0.114360729,,,,,,,,,,,,,,,,
,,,,0.005662283,0.017820121,0.108653328,,,,,,,,,,,,,,,,
,,,,0.005734093,0.01856287,0.110261219,,,,,,,,,,,,,,,,
,,,,0.005982111,0.021322038,0.117407457,,,,,,,,,,,,,,,,
,,,,0.006333523,0.022839432,0.123202884,,,,,,,,,,,,,,,,
,,,,0.006100464,0.023642728,0.119841155,,,,,,,,,,,,,,,,
,,,,0.006907599,0.024068244,0.134558981,,,,,,,,,,,,,,,,
,,,,0.007154596,0.022356044,0.136456498,,,,,,,,,,,,,,,,
,,,,0.006972929,0.02102543,0.132362481,,,,,,,,,,,,,,,,
,,,,0.022239625,0.000935057,0.029788386,,,,,,,,,,,,,,,,
,,,,0.029165085,0.000918664,0.034195078,,,,,,,,,,,,,,,,
,,,,0.032992861,0.001150768,0.03922945,,,,,,,,,,,,,,,,
,,,,0.034104544,0.001150237,0.037575389,,,,,,,,,,,,,,,,
,,,,0.041415079,0.001222363,0.043438498,,,,,,,,,,,,,,,,
,,,,0.047030429,0.001291027,0.043084986,,,,,,,,,,,,,,,,
,,,,0.051160754,0.00122791,0.042435578,,,,,,,,,,,,,,,,
,,,,0.056148918,0.001423722,0.043996576,,,,,,,,,,,,,,,,
,,,,0.053090861,0.001882084,0.040648117,,,,,,,,,,,,,,,,
,,,,0.055599471,0.001586762,0.043053991,,,,,,,,,,,,,,,,
,,,,0.060426111,0.002117069,0.052383222,,,,,,,,,,,,,,,,
,,,,0.05300247,0.001670294,0.045150521,,,,,,,,,,,,,,,,
,,,,0.054106391,0.001732532,0.045718358,,,,,,,,,,,,,,,,
,,,,0.050533115,0.001743062,0.043525086,,,,,,,,,,,,,,,,
,,,,0.05255247,0.00184678,0.044395192,,,,,,,,,,,,,,,,
,,,,0.052095494,0.001906228,0.043766032,,,,,,,,,,,,,,,,
,,,,0.057047061,0.001862758,0.048168705,,,,,,,,,,,,,,,,
,,,,0.06003075,0.001860905,0.050493869,,,,,,,,,,,,,,,,
,,,,0.061458875,0.001925439,0.051336308,,,,,,,,,,,,,,,,
,,,,0.01043493,0.017029946,0.035788702,,,,,,,,,,,,,,,,
,,,,0.012698353,0.01603262,0.038148045,,,,,,,,,,,,,,,,
,,,,0.014310672,0.01721331,0.042653973,,,,,,,,,,,,,,,,
,,,,0.014958336,0.016559703,0.042923121,,,,,,,,,,,,,,,,
,,,,0.01751176,0.01708376,0.051083581,,,,,,,,,,,,,,,,
,,,,0.017116112,0.018958513,0.05378168,,,,,,,,,,,,,,,,
,,,,0.016372996,0.018623978,0.053825087,,,,,,,,,,,,,,,,
,,,,0.016922598,0.017371819,0.056296363,,,,,,,,,,,,,,,,
,,,,0.014804718,0.017224815,0.050887981,,,,,,,,,,,,,,,,
,,,,0.015679843,0.015251353,0.053082667,,,,,,,,,,,,,,,,
,,,,0.015719385,0.015437637,0.054414865,,,,,,,,,,,,,,,,
,,,,0.015879188,0.016065362,0.053309466,,,,,,,,,,,,,,,,
,,,,0.016082381,0.016773465,0.054053756,,,,,,,,,,,,,,,,
,,,,0.01598384,0.019748249,0.05751003,,,,,,,,,,,,,,,,
,,,,0.016788638,0.021999372,0.061601127,,,,,,,,,,,,,,,,
,,,,0.016285181,0.022571398,0.061211395,,,,,,,,,,,,,,,,
,,,,0.018282354,0.024900109,0.067912227,,,,,,,,,,,,,,,,
,,,,0.019074761,0.025698479,0.071050529,,,,,,,,,,,,,,,,
,,,,0.019067413,0.026556214,0.071859264,,,,,,,,,,,,,,,,
,,,,0.074610881,0.020982545,0.215329703,,,,,,,,,,,,,,,,
