country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19
COL,2008,0.003130114,-0.001241617,0.000110996,-5.59e-05,0.000418709,,8,0.009577995,0.10714729,0.037690036,0.18447804,0.0085,0.03613617,0.006014,0.001478,0.000193,0.0,,0.000141852,0.000141844,0.012528509,-0.008962823,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
CPV,2008,0.000760551,0.018385999,-0.005952053,0.006044935,0.002649951,,8,0.052474953,0.060567793,0.04662269,0.1845921,,0.028154088,0.004174,0.000766,,0.0,,6.11e-05,6.11e-05,0.011607692,0.019428879,,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
CRI,2008,0.010030958,0.00074771,-0.001740839,-0.003568063,0.000165587,,8,0.02089358,0.08341887,0.044167504,0.18447804,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,,0.000141606,0.000141609,0.012528509,-0.000424815,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
CUB,2008,0.002716133,0.006408094,0.009427979,0.004106775,0.004876444,,8,0.038256094,0.093434714,0.046352036,0.18447804,0.0015,,0.005908,0.005059,,0.0,,2.63e-05,2.63e-05,0.012528509,0.023390185,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
CYM,2008,1.3e-05,0.035277278,0.011651298,0.005512348,0.007279931,,8,,,,0.18447804,,,,,,,,,,0.012528509,,,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
CYP,2008,-0.003056256,-0.006970164,0.001715883,-0.011226381,0.001677927,,8,,,,0.17586218,0.01,0.021972246,0.000939,0.003962,0.003962,0.01,,,,0.007430449,,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
CZE,2008,-0.005821926,0.008959172,-0.005121001,-0.000338222,-0.005291419,,8,0.027789183,0.09232191,0.048848078,0.18431893,0.009,,0.003222,0.006591,0.003233,,,-7.66e-06,-7.66e-06,0.015621766,0.006190857,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
DEU,2008,0.008751725,0.006049272,0.009430518,0.012094786,0.011310235,,8,0.012386275,0.11318971,0.054632604,0.18431893,0.01,0.006931472,0.001682,0.006571,0.001642,0.0,,-3.81e-06,-3.82e-06,0.015621766,-0.012392758,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
DJI,2008,-0.001094473,-0.007777714,-0.000706318,-0.007348223,9.31e-07,,8,0.03774662,0.062269732,0.030923491,0.1845921,0.006,0.013609766,0.007962,0.000435,0.006558,0.0,,0.000196435,0.000196436,0.011607692,0.03987429,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
DNK,2008,0.010935816,0.007967985,0.011590686,0.006388664,0.009887816,,8,-0.014989883,0.08609722,0.04862715,0.18431893,0.01,-0.095670156,0.000819,0.002333,0.001049,0.0,,3.03e-05,3.03e-05,0.015621766,-0.03643517,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
DOM,2008,0.000502722,0.000291154,-0.001883658,-0.001289661,-0.001292414,,8,0.03737999,0.09159784,0.05280697,0.18447804,0.009,0.027972814,0.004294,0.003118,0.000395,0.0,,0.000149429,0.000149421,0.012528509,0.010577733,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
DZA,2008,-0.000217705,0.000706491,0.000440359,-0.00247256,0.003532791,,8,0.017592149,0.104273185,0.026517317,0.1845921,0.006,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.000121236,0.000121232,0.011607692,-0.001039432,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
ECU,2008,0.00353746,0.001633593,0.005705003,0.009716738,0.004001457,,8,0.04873226,0.09571784,0.039483443,0.18447804,0.0075,0.03637586,0.00655,0.001417,0.001308,0.0,0.0,0.00015375,0.000153746,0.012528509,0.031449407,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
EGY,2008,-0.005189861,-0.00114019,-0.002684526,-0.003381766,-0.001187754,,8,0.05391714,0.113109745,0.0440778,0.1845921,0.0035,0.0,0.001836,0.001979,0.000237,0.0,,0.000170134,0.000170138,0.011607692,0.028875304,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
ERI,2008,-0.001220817,-0.001195706,0.000587832,0.001478511,0.000932355,,8,,,,0.1845921,0.0015,,0.006524,0.004253,0.00653,,,,,0.011607692,,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
ESP,2008,0.002507605,0.000341291,0.007598199,0.001535927,0.004754751,,8,0.007932914,0.10608836,0.043951444,0.18431893,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,,1.06e-05,1.06e-05,0.015621766,-0.018943187,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
EST,2008,0.008687855,0.007494523,0.010819908,-0.002651036,0.012697762,,8,-0.029903112,0.07175952,0.034098573,0.18431893,0.0095,,0.005062,0.004985,0.004944,0.0,,-6.33e-05,-6.33e-05,0.015621766,-0.06693172,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
ETH,2008,0.010918777,0.612211993,0.492074143,-0.009029109,-0.022389967,,8,,,,0.1845921,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,,,,0.011607692,,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
FIN,2008,0.005747993,-0.000599924,0.011485804,0.009314106,0.005803535,,8,0.008787942,0.085649826,0.028464003,0.18431893,0.01,-0.017719569,0.001315,0.002531,0.001412,0.0,,1.2e-05,1.2e-05,0.015621766,-0.01966729,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
FJI,2008,0.006733434,0.010069691,0.029670516,0.010728288,0.008422329,,8,,,,0.18445252,0.003,-0.009162908,0.005479,0.005682,0.005479,0.01,,,,0.011691093,,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GAB,2008,0.005013737,0.001751777,0.005339554,0.003142179,0.005084095,,8,0.002713023,0.073037304,0.017520621,0.1845921,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,0.0,0.000199728,0.000199722,0.011607692,-0.004895873,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GBR,2008,0.008173118,0.008055657,0.016628403,0.013370028,0.010484211,,8,0.004229262,0.11017709,0.055304673,0.18431893,0.01,-0.002231435,0.001211,0.006944,0.000532,0.01,,2.76e-05,2.76e-05,0.015621766,-0.014884957,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GEO,2008,0.000340784,0.003301101,-0.000164808,-7.3e-05,0.004200671,,8,0.024231112,0.08440494,0.041962933,0.17586218,0.008,0.041075896,0.004923,0.006543,0.004749,0.0,,-3.27e-05,-3.27e-05,0.007430449,0.022972837,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GHA,2008,0.001716859,0.001955722,-0.003920597,-2.14e-05,0.00094132,,8,0.052267045,0.10059758,0.046176,0.1845921,0.009,-0.095670156,0.006733,0.007987,0.006731,0.01,,0.000195004,0.000195,0.011607692,0.044478245,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GIN,2008,0.00088435,0.002313354,0.008801652,0.004244263,0.007940962,,8,0.023702806,0.091908015,0.036860514,0.1845921,0.0045,0.011631508,0.007389,0.002649,0.007725,0.0,,0.000244953,0.000244949,0.011607692,0.010790114,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GMB,2008,-0.003052172,-0.017482498,-0.007686257,-0.001119127,-0.003035476,,8,0.032164052,0.0745903,0.05156445,0.1845921,0.0025,-0.095670156,0.007864,0.00097,0.008076,0.01,,0.00027518,0.00027518,0.011607692,0.020861205,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GRC,2008,0.002659999,0.001218853,0.003268127,0.001587418,0.005352075,,8,0.027410975,0.09280129,0.044064596,0.18431893,0.01,0.0308191,0.001576,0.00153,0.0003,0.0,,1.54e-05,1.54e-05,0.015621766,-0.001096129,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GRL,2008,0.003916797,0.020492137,0.075500313,0.04825528,0.019264286,,8,,,,0.18021595,,,,0.004592,0.002188,0.0,,,,0.008617997,,,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GTM,2008,-0.000110467,-0.001397089,-0.004222588,-0.002110303,-0.001684964,,8,0.018071491,0.09472858,0.047867537,0.18447804,0.009,0.037400477,0.005122,0.003753,0.004586,0.0,,0.000212982,0.00021299,0.012528509,0.002246862,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
GUY,2008,0.002766098,0.003070404,0.004149978,0.002585644,0.004565994,,8,,,,0.18447804,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,,,,0.012528509,,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
HKG,2008,0.004276184,0.073910258,0.017328694,0.002854544,0.015801139,,8,0.018422175,0.08856324,0.08815182,0.17586218,,-0.095670156,0.00062,0.004191,0.002128,0.01,,5.46e-05,5.46e-05,0.007430449,-0.029201396,,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
HND,2008,0.003703838,-0.000932391,-0.000934069,-0.001806265,0.000139778,,8,0.018847173,0.08941065,0.042235486,0.18447804,0.0085,0.03966511,0.001867,0.002357,0.000553,0.0,,0.00020574,0.00020574,0.012528509,0.012764286,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
HRV,2008,0.002494508,0.002827768,0.002150965,-0.000134713,0.002430529,,8,0.024395792,0.084099516,0.043772344,0.18431893,0.0095,,0.00369,0.004447,0.000763,,,-3.93e-06,-3.94e-06,0.015621766,-0.002754932,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
HTI,2008,-0.000619149,0.000240946,0.000715476,0.000832207,0.000529371,,8,-0.005283488,0.09090543,0.057741772,0.18447804,0.0075,0.027343675,0.00095,0.004704,,0.0,,0.00018201,0.00018201,0.012528509,0.000391665,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
HUN,2008,0.006795612,0.004794374,0.008414701,0.004124834,0.006806509,,8,0.008555483,0.09203408,0.046779305,0.18431893,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,,-2.53e-05,-2.53e-05,0.015621766,-0.016885752,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
IDN,2008,0.001757872,0.001163236,0.007421773,0.00395083,0.007993804,,8,0.047231004,0.12335353,0.048252296,0.17586218,0.009,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000130616,0.00013062,0.007430449,0.020895248,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
IND,2008,0.001115028,0.000681294,0.012159747,0.008993031,0.004304462,,8,0.05605471,0.13953528,0.059561376,0.17586218,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,,0.000159189,0.000159185,0.007430449,0.03736835,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
IRL,2008,0.007173525,2.44e-05,0.016354086,0.024457297,0.006624746,,8,-0.040976707,0.08332337,0.04099826,0.18431893,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,,0.000113808,0.000113811,0.015621766,-0.07084344,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
IRN,2008,-0.000920502,-0.000525355,0.004083192,-0.000319201,0.001393349,,8,0.017568296,0.11095518,0.03695508,0.17586218,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,7.28e-05,7.28e-05,0.007430449,-0.01092164,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
IRQ,2008,-0.001213214,-7.46e-05,0.000122986,-0.000139602,0.006398985,,8,0.06699543,0.10247828,0.041790277,0.17586218,,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000258997,0.000259001,0.007430449,0.05990522,,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
ISL,2008,0.029222697,0.042908242,0.047725572,0.02484345,0.041631846,,8,,,,0.18431893,,0.026173959,0.000798,0.001913,0.00082,0.0,,,,0.015621766,,,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
ISR,2008,-0.002965766,-0.006051326,-0.008239941,-0.012074268,-0.004237125,,8,0.022112105,0.08869589,0.058574915,0.17586218,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,,0.000173442,0.000173446,0.007430449,-0.011081021,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
ITA,2008,0.001821045,-0.000764446,0.005995777,0.004596423,0.003548921,,8,-0.009958697,0.109707005,0.05287053,0.18431893,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,,-4.17e-07,-4.14e-07,0.015621766,-0.03558774,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
JAM,2008,0.000759871,-0.001832601,0.001668351,-0.000259157,0.002015728,,8,-0.043552265,0.07938802,0.0555639,0.18447804,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,,7.88e-05,7.88e-05,0.012528509,-0.06325246,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
JOR,2008,0.001718328,0.001372209,-0.004038492,-0.004533474,0.001204999,,8,0.05371133,0.08732091,0.042106178,0.17586218,0.0035,0.026532419,0.005926,0.000659,0.000396,0.0,,0.000237495,0.000237498,0.007430449,0.029585358,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
JPN,2008,0.003411924,0.001217013,0.003180961,0.005625617,0.00489331,,8,-0.005868685,0.11754207,0.058279645,0.17586218,0.01,0.026878474,0.000119,0.005406,0.000178,0.0,,-1.14e-05,-1.14e-05,0.007430449,-0.040319484,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
KAZ,2008,0.000676258,0.000656773,0.013332033,0.012968512,0.001607615,,8,0.028264455,0.096382536,0.01748495,0.17586218,0.002,,0.006171,0.005898,0.006621,0.0,,3.63e-05,3.63e-05,0.007430449,0.002047308,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
KEN,2008,0.001970618,0.000179787,0.006646987,0.013218673,0.005292431,,8,-0.010867463,0.10544126,0.041998062,0.1845921,0.0085,0.03269569,0.008588,0.007765,0.00886,0.01,,0.000277869,0.000277873,0.011607692,-0.020803582,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
KGZ,2008,-0.001446223,0.979811883,-0.001537048,-0.001118516,0.002990494,,8,0.06142732,0.08586135,0.033322923,0.17586218,0.0065,,0.006752,0.00447,0.005949,0.0,,0.000136681,0.000136685,0.007430449,0.0708825,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
KHM,2008,-0.009172445,-0.003935964,-0.031929195,-0.001889877,-0.001135448,,8,0.048609797,0.09563925,0.04390491,0.17586218,0.006,0.0,0.002105,0.000965,0.002104,0.0,,0.000174053,0.000174053,0.007430449,0.016646106,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
KOR,2008,0.004077298,0.01632027,0.045359675,0.023697879,0.040771764,,8,0.01927027,0.10786829,0.06199925,0.17586218,0.009,0.021860512,2e-05,0.006604,2.1e-05,0.0,,2.67e-05,2.68e-05,0.007430449,-0.021272806,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
KWT,2008,0.000439643,-5.65e-05,0.002076212,0.000458336,0.004436529,,8,0.025635608,0.07862035,0.049817134,0.17586218,0.0015,-0.095670156,0.006604,0.006745,0.003444,0.0,1.0,0.00035768,0.000357676,0.007430449,0.03282549,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LAO,2008,-0.006241791,-0.001102461,0.009307529,0.001478031,0.00325266,,8,0.04706957,0.08806504,0.033649527,0.17586218,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,,0.000235684,0.00023568,0.007430449,0.029530818,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LBN,2008,0.002825348,0.004752569,0.01107889,0.005159996,0.004216515,,8,0.07234469,0.0828701,0.059616856,0.17586218,0.0085,0.04044804,0.001314,0.007886,0.001312,0.0,,0.000117607,0.000117607,0.007430449,0.058483925,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LBR,2008,0.010431197,0.021877367,0.004841327,0.034641754,0.01319116,,8,0.026383597,0.08112104,0.035444282,0.1845921,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,,0.000424705,0.000424705,0.011607692,0.028638015,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LBY,2008,-0.003162805,0.000648666,-0.004757205,-0.010716798,3.26e-05,,8,0.0111276,0.08728034,0.012552263,0.1845921,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.00022386,0.000223857,0.011607692,-0.01729431,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LIE,2008,0.002479697,0.015377883,0.002263884,0.001758244,0.001279788,,8,,,,0.18431893,,,0.005726,0.003343,0.002246,,,,,0.015621766,,,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LKA,2008,-0.001518293,-0.002143887,-0.010786622,-0.002092738,0.003376985,,8,0.049839057,0.09958391,0.05788012,0.17586218,0.008,0.019878743,0.00415,0.004853,0.004645,0.01,,9.63e-05,9.63e-05,0.007430449,0.032054536,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LSO,2008,0.006183294,0.031220753,0.018795874,0.010408448,0.026572846,,8,0.033716515,0.07663023,0.04250061,0.1845921,0.009,0.044091552,0.00255,0.007211,0.002543,0.01,,1.37e-05,1.37e-05,0.011607692,0.002016455,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LTU,2008,0.005713119,-0.000226367,0.009138639,0.009295236,0.003415151,,8,0.03293689,0.08178977,0.040151093,0.18431893,0.01,,0.003223,0.004141,0.003219,0.0,,-2.87e-05,-2.87e-05,0.015621766,0.013593379,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LUX,2008,0.004859883,0.014710815,-0.024968103,-0.007125906,0.010041647,,8,,,,0.18431893,,-0.095670156,0.005302,0.000911,0.00644,0.0,,,,0.015621766,,,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
LVA,2008,-0.00207197,-0.000862466,-0.002215138,0.01603932,-0.001593184,,8,-0.039910473,0.07716649,0.035642087,0.18431893,0.009,,0.005867,0.005556,0.005795,0.0,,-6.39e-05,-6.39e-05,0.015621766,-0.069138914,0.0,0.0008057209337016576,0.014818179867403315,0.003950364591160221,0.0012754084806629834,0.002797174883977901
