country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
BOL,1998,0.022431745,0.094337502,0.213705135,0.013937034,0.014373349,0,7,0.030036233,0.08969415,0.019806419,0.17605251,0.0095,0.035807375,0.007396,0.002085,0.00224,0,0
BOL,1999,0.048592479,0.068832999,0.02898167,0.033193596,0.017065709,0,7,-0.01687474,0.08990441,0.020016687,0.17840567,0.0095,0.035807375,0.007396,0.002085,0.00224,0,0
BOL,2000,0.023451166,0.021310974,0.028829923,0.116089001,0.018632929,0,8,0.002883911,0.0901128,0.020225067,0.16618782,0.0095,0.035807375,0.007396,0.002085,0.00224,0,0
BOL,2001,0.083556849,0.01469477,0.102781238,0.215140966,0.026208057,0,8,-0.004132616,0.090320505,0.020432778,0.16482581,0.0095,0.035807375,0.007396,0.002085,0.00224,0,0
BOL,2002,0.050295939,0.028361469,0.194749149,0.020572197,0.023592409,0,8,0.00337787,0.090527505,0.020639775,0.1710447,0.0095,0.035807375,0.007396,0.002085,0.00224,0,0
BOL,2003,0.021031035,0.104437472,0.028418567,0.006595845,0.025549332,0,8,0.006137876,0.0907326,0.02084487,0.17277542,0.009,0.035807375,0.007396,0.002085,0.00224,0,0
BOL,2004,0.024515939,0.064991987,0.029615101,0.007821333,0.029272462,0,8,0.021266617,0.09093357,0.021045841,0.17783023,0.009,0.035807375,0.007396,0.002085,0.00224,0,0
BOL,2005,0.087915405,0.174380813,0.106797326,0.007357777,0.029575741,0,8,0.02377013,0.09112948,0.02124175,0.18731844,0.009,0.035807375,0.007396,0.002085,0.00224,0,0
BOL,2006,0.06059922,0.027573101,0.19743055,0.008346126,0.028310907,,8,0.027815122,0.091323785,0.02143606,0.16697896,0.009,0.035807375,0.007396,0.002085,0.00224,0,
BOL,2007,0.020675203,0.02817685,0.019524534,0.008063035,0.022634498,,8,0.026488233,0.09151227,0.021624543,0.17194954,0.009,0.035807375,0.007396,0.002085,0.00224,0,
BOL,2008,0.025737648,0.100831186,0.031348515,0.008713439,0.029980098,,8,0.041648544,0.091696225,0.021808496,0.18447804,0.009,0.035807375,0.007396,0.002085,0.00224,0,
BRA,1990,0.289645193,0.097810313,0.117215637,0.114121637,0.015315972,0,7,-0.05812427,0.1192616,0.028834686,0.17250988,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1991,0.029657712,0.032529555,0.091501683,0.119503282,0.015291667,0,7,-0.005874591,0.11942003,0.028993111,0.1669678,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1992,0.296931933,0.071129688,0.316897855,0.087888688,0.016334441,0,7,-0.018642453,0.11957816,0.029151246,0.17566155,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1993,0.029432891,0.307778749,0.133107146,0.078625935,0.018648918,0,7,0.028650789,0.11973586,0.029308937,0.17415762,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1994,0.296626227,0.104589849,0.118250813,0.342174937,0.019637505,0,7,0.04547751,0.11989265,0.029465735,0.17707783,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1995,0.034461572,0.028076811,0.087575674,0.115323476,0.020885489,0,7,0.02590028,0.120048374,0.029621456,0.17063856,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1996,0.287985328,0.074258526,0.318866663,0.120448686,0.022274673,0,7,0.013250266,0.12020261,0.029775692,0.17212138,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1997,0.02955004,0.307639016,0.138441989,0.088924198,0.020549516,0,7,0.022286251,0.12035516,0.029928239,0.16776446,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1998,0.291245037,0.100963874,0.1270921,0.075971371,0.024144228,0,7,-0.012994948,0.12050594,0.030079018,0.17605251,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,1999,0.031432001,0.03078045,0.088827633,0.349593191,0.025606997,0,7,-0.006868231,0.12065453,0.030227615,0.17840567,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,2000,0.29833203,0.070887905,0.323976683,0.127571697,0.030604339,0,8,0.028866135,0.120800555,0.030373638,0.16618782,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,2001,0.101002129,0.076141224,0.11546681,0.129407474,0.03257236,0,8,-0.001368488,0.12094414,0.030517228,0.16482581,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,2002,0.028815364,0.321371992,0.112258214,0.091709914,0.033888218,0,8,0.005009759,0.12108559,0.030658672,0.1710447,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,2003,0.056879566,0.136937182,0.097058539,0.015112725,0.033627851,0,8,-0.002970487,0.12122474,0.030797817,0.17277542,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,2004,0.300034344,0.025511713,0.326221634,0.0150862,0.033589046,0,8,0.04266649,0.12136128,0.030934358,0.17783023,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,2005,0.098830969,0.122817195,0.112808698,0.014952894,0.02991607,0,8,0.01832639,0.12149465,0.031067735,0.18731844,0.009,0.011314021,0.005408,0.006054001,0.000468,0,0
BRA,2006,0.032543285,0.082821653,0.113411288,0.016156895,0.028270658,,8,0.02655139,0.12162481,0.031197893,0.16697896,0.009,0.011314021,0.005408,0.006054001,0.000468,0,
BRA,2007,0.064327693,0.320468716,0.092037204,0.015190036,0.026584217,,8,0.026859516,0.12175196,0.03132504,0.17194954,0.009,0.011314021,0.005408,0.006054001,0.000468,0,
BRA,2008,0.310029743,0.139632892,0.334524933,0.016206883,0.02641793,,8,0.037603587,0.12187619,0.031449266,0.18447804,0.009,0.011314021,0.005408,0.006054001,0.000468,0,
BRB,1990,0.030370531,0.123825772,0.196171463,0.143731279,0.007882411,0,7,,,,0.17250988,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1991,0.025258525,0.024032472,0.043282756,0.195190391,0.008067412,0,7,,,,0.1669678,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1992,0.031002842,0.020168263,0.04085876,0.03862123,0.007792699,0,7,,,,0.17566155,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1993,0.022740991,0.036607502,0.114912326,0.035024444,0.010150035,0,7,,,,0.17415762,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1994,0.031690451,0.114704389,0.18630915,0.052725079,0.01213979,0,7,,,,0.17707783,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1995,0.020581659,0.021619586,0.041861206,0.152563471,0.010193861,0,7,,,,0.17063856,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1996,0.029863484,0.022030296,0.040790309,0.199421313,0.009708837,0,7,,,,0.17212138,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1997,0.020143024,0.037375367,0.117225383,0.038864027,0.008701635,0,7,,,,0.16776446,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1998,0.030966952,0.116026306,0.190796727,0.039735142,0.00742786,0,7,,,,0.17605251,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,1999,0.022616853,0.022642523,0.038018273,0.056378401,0.007365736,0,7,,,,0.17840567,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,2000,0.03240947,0.021895492,0.043767158,0.138351797,0.006418392,0,8,,,,0.16618782,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,2001,0.125920275,0.034803314,0.123321865,0.198078944,0.005624941,0,8,,,,0.16482581,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,2002,0.018602427,0.043406439,0.19317642,0.048051175,0.004675794,0,8,,,,0.1710447,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,2003,0.018596527,0.120413573,0.037770532,0.003893909,0.01268249,0,8,,,,0.17277542,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,2004,0.034125579,0.029200745,0.046459421,0.004649814,0.013701618,0,8,,,,0.17783023,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,2005,0.125524575,0.18824087,0.145145304,0.0052096,0.014801184,0,8,,,,0.18731844,,-0.095670156,0.001423,0.006934,0.000926,0.01,0
BRB,2006,0.021173564,0.041187146,0.192113371,0.005061253,0.013753959,,8,,,,0.16697896,,-0.095670156,0.001423,0.006934,0.000926,0.01,
BRB,2007,0.020283925,0.042668571,0.036304069,0.010295576,0.025985822,,8,,,,0.17194954,,-0.095670156,0.001423,0.006934,0.000926,0.01,
BRB,2008,0.037275534,0.116758516,0.050611162,0.009898894,0.025836511,,8,,,,0.18447804,,-0.095670156,0.001423,0.006934,0.000926,0.01,
BRN,1990,0.021580102,0.006291999,0.061309097,0.011918906,0.004862329,0,7,,,,0.16638204,,,0.005416,0.004404,0.003438,0.01,0
BRN,1991,0.020119578,0.00639054,0.06178835,0.01284775,0.005188425,0,7,,,,0.15959682,,,0.005416,0.004404,0.003438,0.01,0
BRN,1992,0.013999166,0.005513547,0.053846297,0.010346156,0.004243278,0,7,,,,0.17415069,,,0.005416,0.004404,0.003438,0.01,0
BRN,1993,0.014517705,0.00540655,0.054013379,0.010572975,0.004211232,0,7,,,,0.16921195,,,0.005416,0.004404,0.003438,0.01,0
BRN,1994,0.014655568,0.004236392,0.045840576,0.009100738,0.004198602,0,7,,,,0.17487785,,,0.005416,0.004404,0.003438,0.01,0
BRN,1995,0.012491396,0.004483535,0.048109724,0.009333738,0.003631374,0,7,,,,0.16840482,,,0.005416,0.004404,0.003438,0.01,0
BRN,1996,0.011647977,0.004212244,0.04628459,0.008955672,0.003244735,0,7,,,,0.15807389,,,0.005416,0.004404,0.003438,0.01,0
BRN,1997,0.009212312,0.00451898,0.048207005,0.009435742,0.003255447,0,7,,,,0.16461685,,,0.005416,0.004404,0.003438,0.01,0
BRN,1998,0.008470218,0.004776785,0.049985684,0.010051045,0.003522125,0,7,,,,0.16525303,,,0.005416,0.004404,0.003438,0.01,0
BRN,1999,0.008487211,0.004801116,0.050282044,0.01057039,0.003206909,0,7,,,,0.17285785,,,0.005416,0.004404,0.003438,0.01,0
BRN,2000,0.007624112,0.005146096,0.05352251,0.011021917,0.003763275,0,8,,,,0.16520521,,,0.005416,0.004404,0.003438,0.01,0
BRN,2001,0.007605387,0.005501837,0.056744491,0.01232291,0.004753385,0,8,,,,0.16047455,,,0.005416,0.004404,0.003438,0.01,0
BRN,2002,0.007506637,0.005546659,0.056769556,0.013011912,0.004044599,0,8,,,,0.16952968,,,0.005416,0.004404,0.003438,0.01,0
BRN,2003,0.00540645,0.056257144,0.009254142,0.002486524,0.012182598,0,8,,,,0.16795917,,,0.005416,0.004404,0.003438,0.01,0
BRN,2004,0.005692019,0.05935047,0.00992972,0.002360951,0.010987558,0,8,,,,0.17561467,,,0.005416,0.004404,0.003438,0.01,0
BRN,2005,0.005943938,0.061960163,0.010722628,0.00238753,0.011767896,0,8,,,,0.18637902,,,0.005416,0.004404,0.003438,0.01,0
BRN,2006,0.005487835,0.056057947,0.009836627,0.00209697,0.011102918,,8,,,,0.15531127,,,0.005416,0.004404,0.003438,0.01,
BRN,2007,0.00791799,0.071665666,0.015082968,0.003582231,0.014421296,,8,,,,0.16843173,,,0.005416,0.004404,0.003438,0.01,
BRN,2008,0.007413811,0.069536245,0.01361075,0.004234771,0.016984182,,8,,,,0.17586218,,,0.005416,0.004404,0.003438,0.01,
BTN,1990,0.018219392,0.003896789,0.042154695,0.011515659,0.002664236,0,7,,,,0.16638204,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1991,0.017879304,0.003727275,0.038762367,0.010598236,0.001339979,0,7,,,,0.15959682,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1992,0.012011602,0.002856384,0.029978433,0.007967344,0.002625207,0,7,,,,0.17415069,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1993,0.012689873,0.003037007,0.029572644,0.007971548,0.001351999,0,7,,,,0.16921195,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1994,0.01259996,0.002661461,0.026633071,0.006751711,0.003101785,0,7,,,,0.17487785,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1995,0.012859185,0.003013103,0.028980921,0.008532161,0.001263585,0,7,,,,0.16840482,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1996,0.012590233,0.002989316,0.028358543,0.008493303,0.002934946,0,7,,,,0.15807389,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1997,0.013357442,0.003425379,0.03207401,0.01071093,0.001309762,0,7,,,,0.16461685,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1998,0.014084869,0.003730298,0.034823477,0.012850721,0.002794027,0,7,,,,0.16525303,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,1999,0.014439534,0.003714277,0.034471727,0.013330658,0.001773634,0,7,,,,0.17285785,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,2000,0.016193865,0.004400046,0.041283971,0.017020034,0.003398761,0,8,,,,0.16520521,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,2001,0.017065625,0.005251466,0.04875302,0.021002792,0.001533044,0,8,,,,0.16047455,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,2002,0.016040751,0.005616827,0.052532911,0.023917937,0.003302886,0,8,,,,0.16952968,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,2003,0.003686897,0.043564223,0.016990249,0.001237769,0.001426357,0,8,,,,0.16795917,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,2004,0.003368083,0.040723406,0.015417394,0.00101927,0.003235114,0,8,,,,0.17561467,0,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,2005,0.003282576,0.038037091,0.014751952,0.000954169,0.001515477,0,8,,,,0.18637902,0.002,0.045464814,0.00605,0.003787,0.006056,0.01,0
BTN,2006,0.00295941,0.03383943,0.011647839,0.000929366,0.003409783,,8,,,,0.15531127,0.002,0.045464814,0.00605,0.003787,0.006056,0.01,
BTN,2007,0.003430198,0.038469279,0.011597612,0.000993621,0.001677665,,8,,,,0.16843173,0.002,0.045464814,0.00605,0.003787,0.006056,0.01,
BTN,2008,0.003827197,0.041573917,0.012182596,0.001153371,0.004362201,,8,,,,0.17586218,0.0065,0.045464814,0.00605,0.003787,0.006056,0.01,
BWA,1990,0.001896794,0.01032911,0.003891413,0.015279791,0.020504517,0,7,0.027420204,0.07142521,0.007702766,0.17247532,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1991,0.005198218,0.002249667,0.022643232,0.002072161,0.018576925,0,7,0.017045386,0.07172504,0.008002603,0.16698153,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1992,0.002225689,0.010324312,0.004354594,0.014572521,0.018812535,0,7,-0.001880484,0.072039455,0.008317013,0.1756522,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1993,0.006884469,0.002114342,0.002658469,0.001869686,0.02141254,0,7,-0.012761096,0.07236591,0.008643472,0.17499132,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1994,0.002448412,0.01216036,0.002209605,0.014140207,0.015821164,0,7,0.002968419,0.072680056,0.008957613,0.17706619,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1995,0.007977016,0.002340786,0.002033314,0.002099065,0.024528347,0,7,0.013900506,0.072981685,0.009259242,0.1714343,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1996,0.002718208,0.012520083,0.001776184,0.014888895,0.016721867,0,7,0.026975809,0.073270656,0.009548213,0.17212342,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1997,0.008526711,0.002211303,0.001783351,0.002262471,0.023831893,0,7,0.038076703,0.07354484,0.009822398,0.16825536,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1998,0.009002574,0.011806033,0.002028487,0.017221556,0.017213794,0,7,0.032043185,0.0738026,0.01008016,0.17636524,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,1999,0.008252535,0.002085393,0.01169636,0.002455517,0.020947142,0,7,0.03791546,0.07404245,0.010320003,0.17923258,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,2000,0.008720783,0.012201297,0.002176244,0.017697459,0.014983049,0,8,0.062207032,0.07426359,0.010541145,0.16637819,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,2001,0.008284044,0.002048622,0.012212485,0.002781889,0.022173311,0,8,0.030970046,0.0744659,0.010743463,0.16554393,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,2002,0.008626155,0.013728696,0.002084806,0.019620875,0.015146888,0,8,0.03040541,0.07465184,0.0109294,0.17138055,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,2003,0.010207659,0.002614417,0.012860268,0.003030663,0.024898829,0,8,0.020864902,0.074827336,0.011104895,0.17185913,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,2004,0.002615916,0.015473076,0.00178316,0.022453113,0.018868172,0,8,0.013468908,0.07499883,0.011276395,0.17788023,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,2005,0.011423994,0.003254673,0.012480555,0.003336159,0.02477202,0,8,-0.001805818,0.07517584,0.011453398,0.1877313,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0
BWA,2006,0.002441099,0.01934574,0.001874677,0.020427987,0.018650912,,8,0.030959634,0.075367786,0.011645346,0.1670528,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,
BWA,2007,0.011751251,0.003700396,0.012745842,0.025177086,0.022880969,,8,0.023544472,0.075566486,0.011844045,0.1729844,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,
BWA,2008,0.001760803,0.021068555,0.00208748,0.021963056,0.017517398,,8,0.008599436,0.07576634,0.012043902,0.1845921,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,
CAF,1990,0.023878455,0.00709846,0.051398678,0.00541633,0.01459308,0,7,0.00751846,0.08034379,0.01599858,0.17247532,0.0015,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1991,0.018473007,0.030747117,0.010268597,0.013051628,0.022814741,0,7,-0.034093164,0.08063049,0.01628528,0.16698153,0.002,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1992,0.02535451,0.006841714,0.051774179,0.010544944,0.009752195,0,7,-0.090464264,0.0809173,0.016572092,0.1756522,0.002,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1993,0.022970254,0.040042729,0.01116103,0.008331474,0.015435223,0,7,-0.026964204,0.0812206,0.01687539,0.17499132,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1994,0.027905799,0.00603954,0.05912814,0.013970029,0.016391565,0,7,0.0358168,0.08150974,0.017164528,0.17706619,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1995,0.028902157,0.034870465,0.01226099,0.014141099,0.023105706,0,7,0.02915252,0.08173151,0.0173863,0.1714343,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1996,0.030567945,0.006014104,0.054091339,0.01263572,0.009318002,0,7,-0.09430401,0.08194046,0.017595248,0.17212342,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1997,0.027494117,0.031400702,0.00146559,0.02051932,0.017546993,0,7,0.05352054,0.08216202,0.017816814,0.16825536,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1998,0.031978729,0.006229088,0.003115031,0.014748004,0.018818982,0,7,0.016012274,0.0823829,0.018037692,0.17636524,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,1999,0.024368236,0.041687097,0.003471445,0.017982081,0.022085863,0,7,0.014776956,0.08259307,0.018247858,0.17923258,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,2000,0.034606819,0.006724389,0.002426473,0.013354127,0.009075079,0,8,-0.001875517,0.08279002,0.018444808,0.16637819,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,2001,0.0286743,0.039343292,0.005497787,0.013970031,0.020233002,0,8,-0.011444344,0.08293598,0.01859077,0.16554393,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,2002,0.008646696,0.006387697,0.005218289,0.02208844,0.020492363,0,8,-0.019713935,0.08307327,0.018728068,0.17138055,0.0075,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,2003,0.007223697,0.033233892,0.00724297,0.011799548,0.018111239,0,8,-0.090622365,0.08323091,0.018885706,0.17185913,0.0045,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,2004,0.006598169,0.00716069,0.015209665,0.013750147,0.01148895,0,8,-0.001143297,0.083375685,0.01903048,0.17788023,0.0045,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,2005,0.005648159,0.033489699,0.006740947,0.014804418,0.029265549,0,8,0.008118746,0.08353321,0.019188005,0.1877313,0.0045,0.014816046,0.008295001,0.007916,0.008334,0,0
CAF,2006,0.005717926,0.008084,0.014830902,0.021963684,0.024762197,,8,0.021875316,0.08368857,0.019343367,0.1670528,0.0045,0.014816046,0.008295001,0.007916,0.008334,0,
CAF,2007,0.006587808,0.042855113,0.018553761,0.011567381,0.026082733,,8,0.021143107,0.08384207,0.019496862,0.1729844,0.0045,0.014816046,0.008295001,0.007916,0.008334,0,
CAF,2008,0.030828246,0.008835698,0.007158065,0.014981886,0.030112046,,8,0.006495894,0.083993845,0.019648636,0.1845921,0.0045,0.014816046,0.008295001,0.007916,0.008334,0,
CAN,1990,0.012768691,0.014650203,0.008299405,-0.542047607,0.011538614,0,7,-0.012355643,0.10232453,0.011171372,0.17232604,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1991,0.041013013,0.008816781,0.045763666,0.003832376,0.045379394,0,7,-0.032704234,0.10244151,0.011288351,0.16458338,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1992,0.030451896,0.027702385,0.02032193,0.007637743,0.025353547,0,7,-0.006362385,0.10259237,0.011439211,0.16198295,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1993,0.031091717,0.016968986,0.018419395,0.063774986,0.01244087,0,7,0.009027815,0.10273429,0.011581132,0.16981383,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1994,0.027318456,0.009504584,0.007445729,0.023878268,0.023087777,0,7,0.034595136,0.102864005,0.011710843,0.16842125,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1995,0.011871468,0.031138352,0.049886358,0.013027749,0.026881224,0,7,0.015367675,0.10298599,0.011832833,0.16365573,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1996,0.036727656,0.017064107,0.020470692,0.005807893,0.010999729,0,7,0.00476422,0.10309819,0.01194503,0.16990104,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1997,0.027919391,0.009717209,0.005951318,0.007557891,0.029170094,0,7,0.03282148,0.10319096,0.0120378,0.16299778,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1998,0.039222329,0.041284116,0.00670814,0.055334283,0.024131367,0,7,0.03307411,0.10327186,0.012118695,0.17371786,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,1999,0.003267362,0.013393197,0.053927502,0.024652263,0.010766576,0,7,0.046126585,0.10335951,0.012206356,0.17735003,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,2000,0.005139601,0.00500327,0.022028154,0.01908232,0.042207291,0,8,0.042888436,0.10344963,0.012296472,0.16552,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,2001,0.00522204,0.009664942,0.006383352,0.003894137,0.030799692,0,8,0.004907442,0.103538305,0.012385145,0.16020936,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
CAN,2002,0.003783736,0.045657301,0.006045889,0.006690654,0.040035247,0,8,0.024686689,0.103622094,0.01246893,0.16907594,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0
