country,t,gross_output
NLD,1995,3256262.447
NLD,1996,3276459.91
NLD,1997,3049311.435
NLD,1998,3174745.221
NLD,1999,3245477.001
NLD,2000,3878398.027
NLD,2001,3209556.835
NLD,2002,3458915.291
NLD,2003,4225631.298
NLD,2004,4834562.299
NLD,2005,5095146.035
NLD,2006,5486609.993
NLD,2007,6372825.268
NLD,2008,7212211.526
NLD,2009,6510871.512
NLD,2010,6480186.273
NLD,2011,7123085.924
NLD,2012,5261176.859
NLD,2013,5433495.547
NLD,2014,5473170.859
NLD,2015,3481293.062
NLD,2016,1508902.458
NLD,2017,1616844.162
NLD,2018,1773092.313
NLD,2019,1760032.217
NLD,2020,1766183.807
NOR,1990,206475.9041
NOR,1991,212981.3851
NOR,1992,229175.3355
NOR,1993,220220.1492
NOR,1994,231919.4622
NOR,1995,521055.9264
NOR,1996,551953.7487
NOR,1997,544150.7825
NOR,1998,545329.9711
NOR,1999,549841.0672
NOR,2000,1122359.069
NOR,2001,866922.4152
NOR,2002,958094.6285
NOR,2003,1103405.28
NOR,2004,1244047.715
NOR,2005,1437734.986
NOR,2006,1619149.017
NOR,2007,2603774.201
NOR,2008,3006622.519
NOR,2009,2518275.449
NOR,2010,2757544.23
NOR,2011,3182438.359
NOR,2012,3243567.277
NOR,2013,3320004.83
NOR,2014,3254756.21
NOR,2015,2214486.867
NOR,2016,1450467.523
NOR,2017,1339205.634
NOR,2018,1452896.787
NOR,2019,1377777.897
NOR,2020,1234385.427
NOR,2021,644088.0077
NPL,1990,7339.145192
NPL,1991,6751.321651
NPL,1992,7378.530396
NPL,1993,7452.490625
NPL,1994,8573.493998
NPL,1995,9053.089213
NPL,1996,9495.998357
NPL,1997,10471.33929
NPL,1998,10043.03533
NPL,1999,11064.91361
NPL,2000,11844.95723
NPL,2001,12201.69073
NPL,2002,12166.88009
NPL,2003,13503.84518
NPL,2004,15352.8902
NPL,2005,17337.47751
NPL,2006,19185.85986
NPL,2007,23307.13622
NPL,2008,25139.65585
NPL,2009,27162.59169
NPL,2010,34453.96912
NPL,2011,39439.85158
NPL,2012,39796.75604
NPL,2013,40427.56294
NPL,2014,41391.62478
NPL,2015,40521.09475
NZL,1990,88264.49978
NZL,1991,83242.40958
NZL,1992,79761.44593
NZL,1993,88902.91885
NZL,1994,105105.3528
NZL,1995,253451.5663
NZL,1996,277422.6963
NZL,1997,280809.2536
NZL,1998,240298.6864
NZL,1999,254760.7484
NZL,2000,244221.2147
NZL,2001,240428.1577
NZL,2002,265321.2996
NZL,2003,342217.6082
NZL,2004,421647.9644
NZL,2005,476627.565
NZL,2006,475379.9552
NZL,2007,572545.2467
NZL,2008,581686.3882
NZL,2009,512132.7377
NZL,2010,626461.3291
NZL,2011,724672.4405
NZL,2012,745434.2489
NZL,2013,793373.4758
NZL,2014,811827.017
NZL,2015,753916.6929
NZL,2016,359312.2471
NZL,2017,394078.5931
NZL,2018,408198.8699
NZL,2019,410732.1013
NZL,2020,407871.3557
OMN,1990,16832.7903
OMN,1991,17421.26473
OMN,1992,19329.97294
OMN,1993,19927.3488
OMN,1994,20710.64738
OMN,1995,22306.07594
OMN,1996,24278.92417
OMN,1997,25022.76341
OMN,1998,24003.33376
OMN,1999,26050.60798
OMN,2000,32023.56459
OMN,2001,31927.89909
OMN,2002,32785.77894
OMN,2003,35654.71115
OMN,2004,41737.78018
OMN,2005,50326.87874
OMN,2006,58821.02696
OMN,2007,69808.68091
OMN,2008,96002.08543
OMN,2009,81667.4028
OMN,2010,98617.87246
OMN,2011,120187.0891
OMN,2012,122857.0125
OMN,2013,129578.5748
OMN,2014,133446.8325
OMN,2015,129153.5759
PAK,1990,87683.62087
PAK,1991,95726.75037
PAK,1992,113412.4802
PAK,1993,118885.376
PAK,1994,122587.4491
PAK,1995,276700.1292
PAK,1996,280475.6225
PAK,1997,285360.605
PAK,1998,279260.9378
PAK,1999,269132.6286
PAK,2000,410593.889
PAK,2001,263687.0102
PAK,2002,282141.1657
PAK,2003,321063.9367
PAK,2004,367448.034
PAK,2005,447147.3837
PAK,2006,528071.0833
PAK,2007,875423.5023
PAK,2008,940543.4583
PAK,2009,939923.1233
PAK,2010,1041466.642
PAK,2011,1262100.768
PAK,2012,1282085.948
PAK,2013,1287491.191
PAK,2014,1374867.593
PAK,2015,1396324.727
PAK,2016,958979.6286
PAK,2017,1041067.37
PAK,2018,979147.1731
PAK,2019,876638.9475
PAK,2020,861642.3298
PAK,2021,496656.7493
PAN,1990,10958.68167
PAN,1991,13011.43977
PAN,1992,15335.97838
PAN,1993,17212.31109
PAN,1994,19095.86738
PAN,1995,19554.26498
PAN,1996,20111.04008
PAN,1997,22718.10312
PAN,1998,22680.64364
PAN,1999,22445.60148
PAN,2000,23922.41992
PAN,2001,22200.44759
PAN,2002,21374.80203
PAN,2003,23965.21024
PAN,2004,27809.03678
PAN,2005,33033.41226
PAN,2006,38234.16462
PAN,2007,44398.1574
PAN,2008,52458.53937
PAN,2009,46504.36814
PAN,2010,56299.75599
PAN,2011,70562.65762
PAN,2012,72539.62656
PAN,2013,71977.87246
PAN,2014,77534.48154
PAN,2015,80224.37033
PER,1990,47020.61579
PER,1991,54755.75348
PER,1992,59087.45863
PER,1993,59356.80644
PER,1994,75605.73485
PER,1995,179345.1865
PER,1996,189860.7699
PER,1997,203324.1419
PER,1998,192668.3902
PER,1999,179217.0275
PER,2000,188135.4291
PER,2001,185036.4915
PER,2002,193990.0678
PER,2003,207763.9769
PER,2004,235885.3128
PER,2005,269116.8769
PER,2006,315778.9107
PER,2007,369185.7895
PER,2008,443695.1633
PER,2009,415841.0493
PER,2010,514167.7924
PER,2011,598143.708
PER,2012,632280.7008
PER,2013,659006.3451
PER,2014,661058.4567
PER,2015,635775.2509
PER,2016,300066.2486
PER,2017,329200.1273
PER,2018,349634.5856
PER,2019,354139.0421
PER,2020,308978.627
PHI,2000,170188.1986
PHI,2007,301495.8346
PHI,2008,336962.2453
PHI,2009,332123.5554
PHI,2010,397306.3698
PHI,2011,442835.7963
PHI,2012,489476.7074
PHI,2013,529885.7529
PHI,2014,554917.4547
PHI,2015,567330.4431
PHI,2016,592059.6708
PHI,2017,610098.9356
PHI,2018,643654.3265
PHI,2019,692099.4554
PHI,2020,652331.7528
PHI,2021,712872.6595
PHL,1990,68579.22391
PHL,1991,70237.77023
PHL,1992,82757.17855
PHL,1993,88553.6541
PHL,1994,103788.097
PHL,1995,277965.1846
PHL,1996,342995.9547
PHL,1997,330030.1733
PHL,1998,279472.6502
PHL,1999,301882.9353
PHL,2000,305737.2578
PHL,2001,297154.9037
PHL,2002,322486.5659
PHL,2003,345625.9198
PHL,2004,393874.6561
PHL,2005,447852.9383
PHL,2006,533409.3708
PHL,2007,642494.8513
PHL,2008,747173.9001
PHL,2009,678535.9571
PHL,2010,816077.0278
PHL,2011,928381.4544
PHL,2012,994963.8362
PHL,2013,1071234.92
PHL,2014,1109256.317
PHL,2015,1107990.418
PHL,2016,619012.8843
PHL,2017,639108.9375
PHL,2018,669512.0645
PHL,2019,727385.6416
PHL,2020,697767.1539
PNG,1990,6855.266115
PNG,1991,7889.705735
PNG,1992,8371.291656
PNG,1993,9334.414134
PNG,1994,9946.889699
PNG,1995,10630.81982
PNG,1996,11384.29046
PNG,1997,10747.02881
PNG,1998,9102.782529
PNG,1999,7707.99585
PNG,2000,7720.377348
PNG,2001,6730.552506
PNG,2002,6864.707304
PNG,2003,7889.345648
PNG,2004,9727.652388
PNG,2005,11125.43991
PNG,2006,13571.66723
PNG,2007,16789.87565
PNG,2008,20365.86136
PNG,2009,18573.27928
PNG,2010,24280.56002
PNG,2011,34120.94265
PNG,2012,35620.27137
PNG,2013,35372.28017
PNG,2014,36452.27328
PNG,2015,35838.11783
POL,1990,134737.2836
POL,1991,170587.2055
POL,1992,183246.804
POL,1993,176590.9358
POL,1994,199020.979
POL,1995,789201.8223
POL,1996,890465.253
POL,1997,900182.5913
POL,1998,998936.1609
POL,1999,971113.5626
POL,2000,1683670.143
POL,2001,1487467.028
POL,2002,1538507.412
POL,2003,1717615.378
POL,2004,2059482.794
POL,2005,2416676.142
POL,2006,2795532.333
POL,2007,4411218.908
POL,2008,5484637.467
POL,2009,4321105.189
POL,2010,4759399.35
POL,2011,5356476.415
POL,2012,4097536.411
POL,2013,4298146.603
POL,2014,4420471.709
POL,2015,3015322.809
POL,2016,1906313.758
POL,2017,2244433.514
POL,2018,2389058.169
POL,2019,2427449.018
POL,2020,2373046.447
POL,2021,1376832.555
POR,2000,226473.0933
POR,2007,444873.8332
POR,2008,496894.5069
POR,2009,444009.2223
POR,2010,435461.7854
POR,2011,454933.6424
POR,2012,397563.2519
POR,2013,408871.2488
POR,2014,414310.3121
POR,2015,355234.7048
POR,2016,361066.3775
POR,2017,392817.3094
POR,2018,433096.6908
POR,2019,426974.9363
POR,2020,403138.5867
POR,2021,440696.7459
PRC,2000,3253015.737
PRC,2007,10654372.33
PRC,2008,13689958.44
PRC,2009,15036959.91
PRC,2010,18053714.34
PRC,2011,22608922.79
PRC,2012,25593234.34
PRC,2013,29232642.32
PRC,2014,31745100.72
PRC,2015,33114148.51
PRC,2016,33583225.81
PRC,2017,35295779.52
PRC,2018,42745176.89
PRC,2019,38765410.83
PRC,2020,39281270.4
PRC,2021,48002039.58
PRK,1990,23808.22182
PRK,1991,22192.06726
PRK,1992,20168.93825
PRK,1993,17500.51588
PRK,1994,13653.56096
PRK,1995,8111.729237
PRK,1996,17288.17611
PRK,1997,17045.3496
PRK,1998,17066.01985
PRK,1999,17008.02476
PRK,2000,18173.62212
PRK,2001,18721.23858
PRK,2002,18466.44308
PRK,2003,18573.32537
PRK,2004,18987.76465
PRK,2005,22120.82643
PRK,2006,23456.4304
PRK,2007,24677.67336
PRK,2008,23217.02419
PRK,2009,20837.77417
PRK,2010,21502.26266
PRK,2011,22415.54282
PRK,2012,22571.15749
PRK,2013,22006.16505
PRK,2014,22628.96748
PRK,2015,22343.75294
PRT,1965,8897.400949
PRT,1966,9717.682274
PRT,1967,10821.49585
PRT,1968,11950.86572
PRT,1969,13192.13353
PRT,1970,14648.95537
PRT,1971,16858.67961
PRT,1972,20759.39536
PRT,1973,28157.37187
PRT,1974,33428.7636
PRT,1975,35926.77117
PRT,1976,36793.60832
PRT,1977,39033.26419
PRT,1978,43523.88012
PRT,1979,51801.74194
PRT,1980,68364.28183
PRT,1981,69346.64398
PRT,1982,67132.38154
PRT,1983,62270.81939
PRT,1984,58782.42816
PRT,1985,62889.42562
PRT,1986,80142.07362
PRT,1987,97805.82297
PRT,1988,112335.3491
PRT,1989,122357.154
PRT,1990,289589.9801
PRT,1991,327116.9957
PRT,1992,358435.5606
PRT,1993,325446.6167
PRT,1994,365822.2156
PRT,1995,858984.2892
PRT,1996,878436.33
PRT,1997,863981.1292
PRT,1998,877562.9772
PRT,1999,920037.5154
PRT,2000,1117475.276
PRT,2001,914397.4541
PRT,2002,970788.4347
PRT,2003,1143612.04
PRT,2004,1322974.801
PRT,2005,1381383.683
PRT,2006,1444738.222
PRT,2007,1707911.36
PRT,2008,1896427.062
PRT,2009,1712623.026
PRT,2010,1699646.145
PRT,2011,1784780.048
PRT,2012,1224691.187
PRT,2013,1298294.328
PRT,2014,1310228.647
PRT,2015,827696.6718
PRT,2016,359681.1614
PRT,2017,393058.0903
PRT,2018,429855.1024
PRT,2019,426004.8941
PRT,2020,408349.1785
PRY,1990,8503.87443
PRY,1991,9599.872427
PRY,1992,10057.11419
PRY,1993,11059.98075
PRY,1994,13608.43879
PRY,1995,17044.53965
PRY,1996,18044.4701
PRY,1997,18659.4607
PRY,1998,16946.24159
PRY,1999,15078.96662
PRY,2000,15545.2214
PRY,2001,13868.49665
PRY,2002,12111.15578
PRY,2003,13242.2292
PRY,2004,16876.03474
PRY,2005,19921.72997
PRY,2006,25494.06298
PRY,2007,32170.68533
PRY,2008,42655.2857
PRY,2009,35638.29553
PRY,2010,47306.30148
PRY,2011,60772.55536
PRY,2012,62022.7076
PRY,2013,68663.6625
PRY,2014,69613.5787
PRY,2015,68707.11553
PSE,1990,3867.411024
PSE,1991,4172.817275
PSE,1992,5164.776132
PSE,1993,5521.98345
PSE,1994,5773.786223
PSE,1995,6377.460108
PSE,1996,6612.590297
PSE,1997,7116.910778
PSE,1998,7689.300578
PSE,1999,8187.506112
PSE,2000,8218.130378
PSE,2001,7908.594309
PSE,2002,7227.204969
PSE,2003,7829.939457
PSE,2004,8531.451161
PSE,2005,9096.520392
PSE,2006,9203.936861
PSE,2007,10354.24719
PSE,2008,12330.79479
PSE,2009,13574.87879
PSE,2010,16184.23504
PSE,2011,16792.06855
PSE,2012,17624.73186
PSE,2013,20140.39162
PSE,2014,20799.03894
PSE,2015,20309.99195
PYF,1990,6365.43382
PYF,1991,6519.251316
PYF,1992,7070.216021
PYF,1993,6780.958344
PYF,1994,7041.707118
PYF,1995,7978.346308
PYF,1996,7902.997789
PYF,1997,7209.392507
PYF,1998,7520.822866
PYF,1999,7484.125149
PYF,2000,6969.672018
PYF,2001,6996.0587
PYF,2002,7692.887338
PYF,2003,9616.091507
PYF,2004,10743.11586
PYF,2005,11178.02042
PYF,2006,11684.4518
PYF,2007,13156.39651
PYF,2008,14486.75223
PYF,2009,13982.09792
PYF,2010,13788.05709
PYF,2011,14931.1488
PYF,2012,14998.62786
PYF,2013,15782.27134
PYF,2014,16028.55999
PYF,2015,15621.91003
QAT,1990,12663.3689
QAT,1991,11614.62133
QAT,1992,13038.08748
QAT,1993,12928.7607
QAT,1994,14240.3206
QAT,1995,18086.9801
QAT,1996,19555.64145
QAT,1997,22451.73302
QAT,1998,21325.983
QAT,1999,22429.96679
QAT,2000,29793.13733
QAT,2001,31381.0077
QAT,2002,34828.69931
QAT,2003,40334.29012
QAT,2004,51158.09167
QAT,2005,69018.39566
QAT,2006,92989.75161
QAT,2007,119668.6331
QAT,2008,153751.1987
QAT,2009,131997.2593
QAT,2010,155434.5983
QAT,2011,195899.6882
QAT,2012,199084.6595
QAT,2013,218793.7326
QAT,2014,228011.5964
QAT,2015,228354.1716
ROM,1995,79644.24212
ROM,1996,82950.2155
ROM,1997,76895.00852
ROM,1998,80843.09454
ROM,1999,72237.6603
ROM,2000,145947.7858
ROM,2001,78998.85387
ROM,2002,89452.53788
ROM,2003,115044.0513
ROM,2004,148577.1525
ROM,2005,188278.397
ROM,2006,234079.3245
ROM,2007,640124.2368
ROM,2008,787362.8207
ROM,2009,632389.1799
ROM,2010,640071.7017
ROM,2011,732478.9422
ROM,2012,351813.6104
ROM,2013,385682.9657
ROM,2014,398450.2387
ROM,2015,369596.741
ROM,2016,374746.2176
ROM,2017,420605.2862
ROM,2018,457581.3816
ROM,2019,469200.1156
ROM,2020,468546.8588
ROM,2021,537673.7704
ROU,1990,68277.69547
ROU,1991,49381.25391
ROU,1992,60144.01954
ROU,1993,60825.20377
ROU,1994,60116.36852
ROU,1995,149980.1739
ROU,1996,152533.0317
ROU,1997,144401.0524
ROU,1998,152456.2832
ROU,1999,136678.3033
ROU,2000,220112.6726
ROU,2001,238391.4766
ROU,2002,268400.5322
ROU,2003,343424.7033
ROU,2004,443786.7359
ROU,2005,565712.1134
ROU,2006,704803.89
ROU,2007,955986.203
ROU,2008,1179244.871
ROU,2009,933039.6064
ROU,2010,974844.0577
ROU,2011,1122828.385
ROU,2012,1073074.601
ROU,2013,1167938.658
ROU,2014,1199237.287
ROU,2015,739259.4644
ROU,2016,359753.8794
ROU,2017,400735.3609
ROU,2018,456293.4527
ROU,2019,472441.3636
ROU,2020,472760.8365
ROW,1965,650193.1744
ROW,1966,690478.8777
ROW,1967,734987.6251
ROW,1968,784080.1518
ROW,1969,870421.3658
ROW,1970,996665.7357
ROW,1971,1113794.615
ROW,1972,1253857.38
ROW,1973,1580786.166
ROW,1974,2146678.357
ROW,1975,2384515.885
ROW,1976,2722842.019
ROW,1977,3073894.035
ROW,1978,3456486.117
ROW,1979,4121994.468
ROW,1980,4815939.372
ROW,1981,5110328.141
ROW,1982,5088646.177
ROW,1983,5002811.293
ROW,1984,4952042.856
ROW,1985,4627596.391
ROW,1986,4712617.01
ROW,1987,5198378.707
ROW,1988,5646018.082
ROW,1989,5709040.469
ROW,1990,6488677.268
ROW,1991,6676085.235
ROW,1992,6857784.445
ROW,1993,6875131.093
ROW,1994,7023097.489
ROW,1995,9949164.622
ROW,1996,10569639.48
ROW,1997,10713419.49
ROW,1998,9942791.19
ROW,1999,10066692.64
ROW,2000,16980480.17
ROW,2001,8682113.892
ROW,2002,8567076.665
ROW,2003,9663941.09
ROW,2004,11538630.6
ROW,2005,14068038.9
ROW,2006,16540483.29
ROW,2007,19837118.9
ROW,2008,23818147.33
ROW,2009,22354310.52
ROW,2010,26232800.42
ROW,2011,31035487.8
ROW,2012,33531109.8
ROW,2013,34726952.09
ROW,2014,35226620.55
ROW,2015,8764003.901
ROW,2016,8796193.581
ROW,2017,9403462.565
ROW,2018,9939422.787
ROW,2019,10400829.19
ROW,2020,10311686.41
RUS,1990,965362.9701
RUS,1991,864172.0346
RUS,1992,667842.9123
RUS,1993,601436.7374
RUS,1994,552250.2306
RUS,1995,1808902.57
RUS,1996,2144171.385
RUS,1997,2194990.47
RUS,1998,1518848.753
RUS,1999,1060125.87
RUS,2000,2247602.815
RUS,2001,2205528.907
RUS,2002,2406921.08
RUS,2003,3040225.544
RUS,2004,4125105.286
RUS,2005,5262621.552
RUS,2006,6805281.617
RUS,2007,11264807.22
RUS,2008,14613950.95
RUS,2009,10972952.6
RUS,2010,13303247.49
RUS,2011,16728225.81
RUS,2012,14074511.34
RUS,2013,15017058.07
RUS,2014,14181756.44
RUS,2015,8549243.103
RUS,2016,4409368.248
RUS,2017,5722820.473
RUS,2018,5928138.958
RUS,2019,6085340.209
RUS,2020,5381243.235
RUS,2021,3220452.484
RWA,1990,3142.888267
RWA,1991,2903.934612
RWA,1992,3160.607961
RWA,1993,3162.578122
RWA,1994,3736.182707
RWA,1995,2857.062189
RWA,1996,2955.12003
RWA,1997,3624.734731
RWA,1998,3613.123621
RWA,1999,3657.743032
RWA,2000,3498.804537
RWA,2001,3529.76886
RWA,2002,3559.336646
RWA,2003,4036.095907
RWA,2004,4453.370006
RWA,2005,5415.11734
RWA,2006,6274.877318
RWA,2007,7080.41085
RWA,2008,8724.70685
RWA,2009,8708.126272
RWA,2010,9700.657131
RWA,2011,11175.87337
RWA,2012,11454.35286
RWA,2013,12394.70528
RWA,2014,12774.51654
RWA,2015,12628.04351
RoW,1995,6003296.723
RoW,1996,6424492.305
RoW,1997,6543783.609
RoW,1998,6264479.683
RoW,1999,6333545.058
RoW,2000,11184014.7
RoW,2001,6585685.886
RoW,2002,6543553.25
RoW,2003,7373150.321
RoW,2004,8620444.514
RoW,2005,10018945.05
RoW,2006,11505716.78
RoW,2007,24659487.21
RoW,2008,30016807.4
RoW,2009,28158310.63
RoW,2010,32674828.94
RoW,2011,39006741.97
RoW,2012,18811175.41
RoW,2013,19696509.05
RoW,2014,19352168.77
RoW,2015,21330439.37
RoW,2016,18910347.15
RoW,2017,19341137.09
RoW,2018,20353007.32
RoW,2019,23801215.71
RoW,2020,23517145.49
RoW,2021,28204245.89
SAU,1990,311598.4358
SAU,1991,350955.242
SAU,1992,353096.477
SAU,1993,325703.7922
SAU,1994,300438.8309
SAU,1995,558946.3427
SAU,1996,598411.3555
SAU,1997,608062.75
SAU,1998,567349.8083
SAU,1999,599723.9459
SAU,2000,671716.5743
SAU,2001,666884.4297
SAU,2002,648541.045
SAU,2003,713839.4702
SAU,2004,840983.2821
SAU,2005,1018427.37
SAU,2006,1140166.344
SAU,2007,1294134.98
SAU,2008,1593164.626
SAU,2009,1350380.556
SAU,2010,1563684.832
SAU,2011,1918744.739
SAU,2012,2069455.493
SAU,2013,2226774.783
SAU,2014,2283118.041
SAU,2015,2097890.154
SAU,2016,965408.0033
SAU,2017,1032992.919
SAU,2018,1182062.897
SAU,2019,1191222.345
SAU,2020,1049660.887
SDS,1990,175.0146892
SDS,1991,132.7398382
SDS,1992,117.6044356
SDS,1993,113.841484
SDS,1994,77.59735332
SDS,1995,68.75757895
SDS,1996,58.21433992
SDS,1997,57.82789832
SDS,1998,50.75271439
SDS,1999,50.60554221
SDS,2000,55.90079971
SDS,2001,47.58519608
SDS,2002,48.44394067
SDS,2003,66.87598466
SDS,2004,89.60528082
SDS,2005,110.3574266
SDS,2006,224.0901262
SDS,2007,264.2624333
SDS,2008,27745.82283
SDS,2009,26146.40141
SDS,2010,27464.47087
SDS,2011,27571.82476
SDS,2012,27603.35383
SDS,2013,27678.87876
SDS,2014,28332.80773
SDS,2015,28014.01529
SEN,1990,12616.38228
SEN,1991,11986.00748
SEN,1992,11798.54903
SEN,1993,9920.272287
SEN,1994,8300.729824
SEN,1995,20828.1076
SEN,1996,22276.41303
SEN,1997,20559.28752
SEN,1998,23403.49862
SEN,1999,20359.84491
SEN,2000,18862.16848
SEN,2001,22034.26037
SEN,2002,24138.28645
SEN,2003,30656.74009
SEN,2004,35958.24914
SEN,2005,39573.44462
SEN,2006,43021.83206
SEN,2007,53471.14799
SEN,2008,65609.31177
SEN,2009,57639.49786
SEN,2010,59125.04464
SEN,2011,66971.9218
SEN,2012,67194.10432
SEN,2013,75482.77788
SEN,2014,77144.82675
SEN,2015,72794.1325
SEN,2016,30102.98403
SEN,2017,33757.75365
SEN,2018,37757.25747
SEN,2019,37489.1147
SEN,2020,39805.94629
SGP,1990,79879.08412
SGP,1991,99488.73024
SGP,1992,126440.331
SGP,1993,137202.4687
SGP,1994,166355.8475
SGP,1995,430536.0482
SGP,1996,478371.5806
SGP,1997,497361.4061
SGP,1998,437859.7647
SGP,1999,440836.9897
SGP,2000,496769.6706
SGP,2001,483865.4162
SGP,2002,507728.7729
SGP,2003,570178.1289
SGP,2004,689333.0226
SGP,2005,785202.6452
SGP,2006,935786.3397
SGP,2007,1121483.527
SGP,2008,1259335.362
SGP,2009,1150433.192
SGP,2010,1407596.033
SGP,2011,1654679.287
SGP,2012,1722136.672
SGP,2013,1786839.548
SGP,2014,1816333.961
SGP,2015,1736159.245
SGP,2016,805023.4429
SGP,2017,862928.7258
SGP,2018,950494.7271
SGP,2019,949232.679
SGP,2020,871512.8074
SIN,2000,276093.4003
SIN,2007,492801.7293
SIN,2008,519003.5456
SIN,2009,512720.0808
SIN,2010,619365.8479
SIN,2011,687647.4695
SIN,2012,764336.3589
SIN,2013,797881.8797
SIN,2014,824570.9749
SIN,2015,784806.8543
SIN,2016,790351.7044
SIN,2017,867329.6781
SIN,2018,955648.8941
SIN,2019,985602.3929
SIN,2020,898542.4374
SIN,2021,1032310.695
SLE,1990,1160.361996
SLE,1991,1288.612033
SLE,1992,1206.843815
SLE,1993,1337.016014
SLE,1994,1683.476109
SLE,1995,1811.739072
SLE,1996,2138.205291
SLE,1997,1500.012371
SLE,1998,1305.242801
SLE,1999,1546.146924
SLE,2000,1765.586238
SLE,2001,1813.262828
SLE,2002,2553.053933
SLE,2003,3019.657533
SLE,2004,3255.642805
SLE,2005,3765.298973
SLE,2006,4101.168355
SLE,2007,4678.06506
SLE,2008,5572.139198
SLE,2009,5346.290473
SLE,2010,6015.891068
SLE,2011,7471.386429
SLE,2012,7677.771345
SLE,2013,9257.344608
SLE,2014,9588.537614
SLE,2015,9530.881386
SLV,1990,8040.273099
SLV,1991,9036.471623
SLV,1992,10083.50406
SLV,1993,11475.08929
SLV,1994,13188.80019
SLV,1995,15268.12652
SLV,1996,16288.06012
SLV,1997,17609.15643
SLV,1998,19631.79434
SLV,1999,20513.92949
SLV,2000,22155.23599
SLV,2001,23135.92312
SLV,2002,23695.65213
SLV,2003,24392.59679
SLV,2004,26075.62028
SLV,2005,28366.36716
SLV,2006,31245.45655
SLV,2007,34582.24275
SLV,2008,37619.37805
SLV,2009,35407.10871
SLV,2010,37411.07908
SLV,2011,40752.31581
SLV,2012,42996.70036
SLV,2013,44056.92022
SLV,2014,45184.57461
SLV,2015,43771.95942
SMR,1990,1806.090622
SMR,1991,1971.324895
SMR,1992,2111.893144
SMR,1993,2102.336292
SMR,1994,2328.376199
SMR,1995,2024.808182
SMR,1996,2511.048203
SMR,1997,2155.390883
SMR,1998,1973.240957
SMR,1999,2218.789954
SMR,2000,2074.958612
SMR,2001,1556.947116
SMR,2002,1798.203093
SMR,2003,2166.652421
SMR,2004,2412.107789
SMR,2005,2532.663848
SMR,2006,2747.025871
SMR,2007,2836.407854
SMR,2008,3376.471273
SMR,2009,3018.813665
SMR,2010,2932.389554
SMR,2011,3273.064199
SMR,2012,3303.574502
SMR,2013,3752.792246
SMR,2014,3840.102399
SMR,2015,3740.15549
SOM,1990,2644.580659
SOM,1991,2422.98884
SOM,1992,2376.385512
SOM,1993,2727.957592
SOM,1994,2641.612588
SOM,1995,2626.742084
SOM,1996,2811.794588
SOM,1997,3078.073173
SOM,1998,3658.322143
SOM,1999,3594.978627
SOM,2000,3704.216114
SOM,2001,2794.38707
SOM,2002,2660.614023
SOM,2003,3017.729483
SOM,2004,3633.626359
SOM,2005,4070.786746
SOM,2006,4267.422952
SOM,2007,4370.957845
SOM,2008,4530.828119
SOM,2009,3864.600955
SOM,2010,2668.527022
SOM,2011,2632.905891
SOM,2012,2716.487421
SOM,2013,2845.247307
SOM,2014,2942.631747
SOM,2015,2949.620227
SPA,2000,1114171.943
SPA,2007,3036473.035
SPA,2008,3313043.23
SPA,2009,2864772.75
SPA,2010,2702194.18
SPA,2011,2830211.612
SPA,2012,2524467.541
SPA,2013,2549224.218
SPA,2014,2567948.693
SPA,2015,2271624.155
SPA,2016,2284948.22
SPA,2017,2422048.606
SPA,2018,2547693.24
SPA,2019,2510362.256
SPA,2020,2370286.284
SPA,2021,2568373.672
SRB,1990,93082.00337
SRB,1991,88423.67763
SRB,1992,77190.92488
SRB,1993,66777.04923
SRB,1994,32249.6891
SRB,1995,40621.57751
SRB,1996,38569.95785
SRB,1997,36184.55089
SRB,1998,35176.07638
SRB,1999,22072.76008
SRB,2000,19349.23675
SRB,2001,29246.02386
SRB,2002,34872.17643
SRB,2003,43544.11015
SRB,2004,50253.21835
SRB,2005,53380.38805
SRB,2006,65659.00001
SRB,2007,88167.55926
SRB,2008,106265.2118
SRB,2009,87921.22584
SRB,2010,85584.5187
SRB,2011,95641.17784
SRB,2012,95518.66617
SRB,2013,108414.7812
SRB,2014,110161.1301
SRB,2015,108958.2147
SRI,2000,23721.23898
SRI,2007,55281.48759
SRI,2008,69347.25578
SRI,2009,70800.12357
SRI,2010,86740.54688
SRI,2011,102830.6817
SRI,2012,106082.5667
SRI,2013,116792.3915
SRI,2014,124557.9766
SRI,2015,135518.1685
SRI,2016,135255.5877
SRI,2017,141596.9549
SRI,2018,143734.3385
SRI,2019,138797.5295
SRI,2020,133299.1217
SRI,2021,143199.4625
STP,1990,240.979919
STP,1991,232.4493877
STP,1992,232.8417595
STP,1993,256.5137956
STP,1994,245.8581952
STP,1995,238.2249632
STP,1996,284.0568789
STP,1997,229.1076224
STP,1998,158.6423976
STP,1999,188.5621999
STP,2000,232.2592048
STP,2001,176.7207049
STP,2002,184.4816121
STP,2003,225.5278553
STP,2004,277.2703612
STP,2005,329.8812525
STP,2006,428.4233176
STP,2007,471.4466375
STP,2008,621.3246533
STP,2009,518.5699845
STP,2010,613.9096915
STP,2011,790.1749044
STP,2012,811.0849018
STP,2013,865.4543866
STP,2014,884.9185337
STP,2015,853.5771546
SUD,1990,82.17849802
SUD,1991,56.27195914
SUD,1992,47.51447947
SUD,1993,44.59585458
SUD,1994,39.00459995
SUD,1995,35.37014862
SUD,1996,31.63747103
SUD,1997,30.54315661
SUD,1998,29.42694749
SUD,1999,29.20514011
SUD,2000,29.73690897
